# scenario=step-free
t,iq_ref,iq,id,vd,vq,omega,theta_e,duty_a,duty_b,duty_c
0.075951,0.5,0.184237,-0.00038726,-0.561257,6.55782,105.086,0.377289,0.175932,0.936599,0.0634014
0.076001,0.5,0.184014,-0.000386773,-0.560926,6.55785,105.109,0.435093,0.132826,0.925072,0.0749283
0.076051,0.5,0.183792,-0.000387585,-0.560588,6.55788,105.133,0.492893,0.0909415,0.912127,0.087873
0.076101,0.5,0.183571,-0.000387322,-0.560242,6.55791,105.156,0.550728,0.0763076,0.923692,0.128074
0.076151,0.5,0.18335,-0.000385364,-0.559903,6.55793,105.18,0.608582,0.0646138,0.935386,0.171075
0.076201,0.5,0.18313,-0.000384789,-0.559575,6.55796,105.204,0.666439,0.0543699,0.94563,0.215191
0.076251,0.5,0.182909,-0.000385734,-0.559239,6.55799,105.227,0.724293,0.0456141,0.954386,0.26026
0.076301,0.5,0.18269,-0.000385757,-0.558894,6.55802,105.25,0.782177,0.038377,0.961623,0.306125
0.076351,0.5,0.182471,-0.000383649,-0.558555,6.55805,105.274,0.840084,0.0326789,0.967321,0.352664
0.076401,0.5,0.182252,-0.000383027,-0.558229,6.55808,105.297,0.897991,0.0285419,0.971458,0.399715
0.076451,0.5,0.182033,-0.00038348,-0.557895,6.55811,105.32,0.955898,0.0259828,0.974017,0.447102
0.076501,0.5,0.181815,-0.0003836,-0.557555,6.55813,105.344,1.01383,0.02501,0.97499,0.494664
0.076551,0.5,0.181598,-0.000381374,-0.557217,6.55816,105.367,1.07179,0.0256273,0.974373,0.542266
0.076601,0.5,0.18138,-0.000380869,-0.556894,6.55819,105.39,1.12975,0.0278349,0.972165,0.589751
0.076651,0.5,0.181164,-0.000381453,-0.556561,6.55822,105.413,1.18771,0.0316255,0.968375,0.636934
0.076701,0.5,0.180947,-0.000381779,-0.556222,6.55825,105.436,1.24569,0.0369858,0.963014,0.683653
0.076751,0.5,0.180731,-0.000379681,-0.555884,6.55828,105.459,1.3037,0.0439017,0.956098,0.729778
0.076801,0.5,0.180516,-0.000378761,-0.555562,6.5583,105.482,1.36172,0.0523526,0.947647,0.775155
0.076851,0.5,0.1803,-0.000379298,-0.555234,6.55833,105.505,1.41973,0.0623074,0.937693,0.81961
0.076901,0.5,0.180086,-0.000380134,-0.554897,6.55836,105.528,1.47775,0.0737313,0.926269,0.862988
0.076951,0.5,0.179871,-0.000377315,-0.554557,6.55839,105.551,1.53582,0.0865894,0.913411,0.905154
0.077001,0.5,0.179657,-0.000376652,-0.554241,6.55842,105.574,1.59388,0.0774277,0.87573,0.922572
0.077051,0.5,0.179444,-0.000376875,-0.553913,6.55844,105.597,1.65194,0.0655609,0.83266,0.934439
0.077101,0.5,0.179231,-0.00037782,-0.55358,6.55847,105.619,1.71001,0.0551559,0.788472,0.944844
0.077151,0.5,0.179018,-0.000375018,-0.553243,6.5585,105.642,1.76812,0.0462478,0.743314,0.953752
0.077201,0.5,0.178806,-0.000373915,-0.552928,6.55853,105.665,1.82624,0.0388598,0.697292,0.96114
0.077251,0.5,0.178594,-0.000374007,-0.552605,6.55855,105.687,1.88436,0.0330264,0.650606,0.966974
0.077301,0.5,0.178382,-0.000374948,-0.552276,6.55858,105.71,1.94247,0.0287673,0.603413,0.971233
0.077351,0.5,0.178171,-0.000373815,-0.55194,6.55861,105.732,2.00063,0.0260966,0.555872,0.973903
0.077401,0.5,0.17796,-0.000372263,-0.551618,6.55864,105.755,2.0588,0.0250231,0.508107,0.974977
0.077451,0.5,0.17775,-0.000372251,-0.551299,6.55866,105.777,2.11697,0.0255532,0.460304,0.974447
0.077501,0.5,0.17754,-0.000373142,-0.550971,6.55869,105.799,2.17514,0.0276856,0.412637,0.972314
0.077551,0.5,0.177331,-0.000373493,-0.550638,6.55872,105.822,2.23335,0.0314129,0.365265,0.968587
0.077601,0.5,0.177122,-0.00037171,-0.550307,6.55875,105.844,2.29156,0.0367259,0.318324,0.963274
0.077651,0.5,0.176913,-0.000371002,-0.54999,6.55877,105.866,2.34979,0.0436078,0.27198,0.956392
0.077701,0.5,0.176704,-0.000371586,-0.549667,6.5588,105.889,2.40801,0.052034,0.226405,0.947966
0.077751,0.5,0.176497,-0.000372202,-0.549337,6.55883,105.911,2.46625,0.061975,0.181759,0.938025
0.077801,0.5,0.176289,-0.000369873,-0.549006,6.55886,105.933,2.52452,0.0734017,0.138176,0.926598
0.077851,0.5,0.176082,-0.000368774,-0.548694,6.55888,105.955,2.58279,0.086281,0.0957911,0.913719
0.077901,0.5,0.175875,-0.000368774,-0.548375,6.55891,105.977,2.64107,0.123455,0.0776696,0.92233
0.077951,0.5,0.175669,-0.000370045,-0.548051,6.55894,105.999,2.69934,0.166663,0.0657339,0.934266
0.078001,0.5,0.175463,-0.000367239,-0.547718,6.55896,106.021,2.75767,0.210996,0.055271,0.944729
0.078051,0.5,0.175257,-0.000366078,-0.54741,6.55899,106.043,2.816,0.256354,0.0463072,0.953693
0.078101,0.5,0.175052,-0.000366109,-0.547095,6.55902,106.065,2.87432,0.302538,0.0388841,0.961116
0.078151,0.5,0.174847,-0.000366973,-0.546772,6.55904,106.086,2.93265,0.349392,0.0330267,0.966973
0.078201,0.5,0.174643,-0.000367071,-0.546444,6.55907,106.108,2.99101,0.396756,0.0287549,0.971245
0.078251,0.5,0.174439,-0.000365073,-0.546121,6.5591,106.13,3.04939,0.444497,0.0260822,0.973918
0.078301,0.5,0.174235,-0.000364653,-0.545811,6.55912,106.152,3.10777,0.492447,0.02502,0.97498
0.078351,0.5,0.174032,-0.000365313,-0.545492,6.55915,106.173,3.16615,0.540421,0.0255737,0.974426
0.078401,0.5,0.173829,-0.000365961,-0.545167,6.55918,106.195,3.22454,0.588254,0.0277408,0.972259
0.078451,0.5,0.173627,-0.000363429,-0.544841,6.5592,106.217,3.28297,0.635799,0.0315153,0.968485
0.078501,0.5,0.173425,-0.000362149,-0.544535,6.55923,106.238,3.3414,0.682915,0.0368884,0.963112
0.078551,0.5,0.173223,-0.000362398,-0.544224,6.55925,106.26,3.39983,0.72941,0.0438399,0.95616
0.078601,0.5,0.173022,-0.00036305,-0.543903,6.55928,106.281,3.45826,0.775119,0.0523453,0.947655
0.078651,0.5,0.172821,-0.000361917,-0.54358,6.55931,106.302,3.51674,0.819894,0.0623765,0.937624
0.078701,0.5,0.17262,-0.000360174,-0.543268,6.55933,106.324,3.57522,0.863607,0.0739074,0.926093
0.078751,0.5,0.17242,-0.00036016,-0.542961,6.55936,106.345,3.63371,0.906092,0.0868961,0.913104
0.078801,0.5,0.17222,-0.000360744,-0.542644,6.55939,106.366,3.69219,0.922946,0.077054,0.874466
0.078851,0.5,0.172021,-0.000361591,-0.542323,6.55941,106.388,3.75069,0.93485,0.0651496,0.831045
0.078901,0.5,0.171822,-0.000358846,-0.542,6.55944,106.409,3.80922,0.945273,0.0547273,0.786481
0.078951,0.5,0.171623,-0.000357695,-0.541699,6.55946,106.43,3.86776,0.95418,0.0458199,0.740907
0.079001,0.5,0.171425,-0.000357721,-0.541391,6.55949,106.451,3.9263,0.961534,0.038466,0.69451
0.079051,0.5,0.171227,-0.000358504,-0.541076,6.55951,106.472,3.98483,0.967309,0.0326907,0.647448
0.079101,0.5,0.171029,-0.000357109,-0.540756,6.55954,106.493,4.04341,0.971486,0.0285136,0.599883
0.079151,0.5,0.170832,-0.000355466,-0.54045,6.55957,106.514,4.102,0.974052,0.0259475,0.55194
0.0792011,0.5,0.170635,-0.000355178,-0.540146,6.55959,106.535,4.16059,0.974995,0.0250051,0.503809
0.0792511,0.5,0.170439,-0.000355954,-0.539835,6.55962,106.556,4.21918,0.97431,0.0256901,0.455666
0.0793011,0.5,0.170243,-0.000357271,-0.539517,6.55964,106.577,4.27778,0.972,0.0280003,0.407676
0.0793511,0.5,0.170047,-0.000354644,-0.539195,6.55967,106.598,4.33642,0.968072,0.031928,0.359997
0.0794011,0.5,0.169852,-0.00035382,-0.538898,6.55969,106.619,4.39506,0.962535,0.0374652,0.312757
0.0794511,0.5,0.169657,-0.000353751,-0.538591,6.55972,106.64,4.4537,0.95541,0.0445895,0.266165
0.0795011,0.5,0.169462,-0.000354735,-0.53828,6.55974,106.66,4.51234,0.946723,0.0532773,0.220372
0.0795511,0.5,0.169268,-0.000353862,-0.537962,6.55977,106.681,4.57102,0.936502,0.0634976,0.175544
0.0796011,0.5,0.169074,-0.000351791,-0.537656,6.5598,106.702,4.62972,0.924776,0.0752244,0.131799
0.0796511,0.5,0.168881,-0.000351562,-0.537358,6.55982,106.722,4.68841,0.911584,0.0884158,0.0893051
0.0797011,0.5,0.168687,-0.000351967,-0.53705,6.55985,106.743,4.7471,0.924376,0.130418,0.0756243
0.0797511,0.5,0.168495,-0.000352868,-0.536738,6.55987,106.763,4.8058,0.936153,0.174136,0.0638474
0.0798011,0.5,0.168302,-0.000350066,-0.536422,6.5599,106.784,4.86454,0.94643,0.218973,0.0535702
0.0798511,0.5,0.16811,-0.000348843,-0.53613,6.55992,106.804,4.92329,0.95518,0.264821,0.0448202
0.0799011,0.5,0.167919,-0.000348763,-0.53583,6.55995,106.825,4.98204,0.962362,0.311479,0.0376383
0.0799511,0.5,0.167727,-0.000349479,-0.535523,6.55997,106.845,5.04078,0.967951,0.358785,0.0320493
0.0800011,0.5,0.167536,-0.00035009,-0.535211,6.56,106.866,5.09955,0.971928,0.406578,0.0280723
0.0800511,0.5,0.167346,-0.000347904,-0.5349,6.56002,106.886,5.15835,0.97428,0.45471,0.0257203
0.0801011,0.5,0.167156,-0.000347232,-0.534606,6.56005,106.906,5.21715,0.974997,0.503026,0.0250032
0.0801511,0.5,0.166966,-0.000346996,-0.534304,6.56007,106.926,5.27595,0.974075,0.551328,0.0259253
0.0802011,0.5,0.166776,-0.000347833,-0.534,6.56009,106.946,5.33475,0.971517,0.599455,0.0284835
0.0802511,0.5,0.166587,-0.000347854,-0.533689,6.56012,106.967,5.39358,0.967331,0.647239,0.0326687
0.0803011,0.5,0.166399,-0.000345761,-0.533383,6.56014,106.987,5.45243,0.96153,0.694539,0.0384701
0.0803511,0.5,0.16621,-0.000344758,-0.53309,6.56017,107.007,5.51128,0.954131,0.741184,0.0458688
0.0804011,0.5,0.166022,-0.000345121,-0.532792,6.56019,107.027,5.57013,0.945162,0.786997,0.054838
0.0804511,0.5,0.165835,-0.000345778,-0.532486,6.56022,107.047,5.62898,0.934655,0.831814,0.0653452
0.0805011,0.5,0.165647,-0.000343899,-0.532179,6.56024,107.067,5.68788,0.922644,0.875487,0.0773558
0.0805511,0.5,0.16546,-0.000342505,-0.531886,6.56027,107.087,5.74678,0.904793,0.913528,0.0864715
0.0806011,0.5,0.165274,-0.00034222,-0.531593,6.56029,107.107,5.80569,0.86196,0.92656,0.07344
0.0806511,0.5,0.165088,-0.000342551,-0.531293,6.56031,107.126,5.86459,0.817873,0.938114,0.0618859
0.0807011,0.5,0.164902,-0.000343386,-0.53099,6.56034,107.146,5.9235,0.772686,0.948151,0.0518492
0.0807511,0.5,0.164716,-0.000340785,-0.530683,6.56036,107.166,5.98246,0.726549,0.956636,0.0433635
0.0808011,0.5,0.164531,-0.000339603,-0.530398,6.56039,107.186,6.04141,0.679588,0.963546,0.0364545
0.0808511,0.5,0.164346,-0.000339588,-0.530105,6.56041,107.205,6.10037,0.632004,0.968846,0.0311539
0.0809011,0.5,0.164162,-0.000340249,-0.529806,6.56043,107.225,6.15932,0.583964,0.97252,0.0274801
0.0809511,0.5,0.163978,-0.000341214,-0.529503,6.56046,107.245,6.2183,0.535632,0.974554,0.0254457
0.0810011,0.5,0.163794,-0.000338638,-0.529197,6.56048,107.264,6.27731,0.487165,0.974942,0.0250578
0.0810511,0.5,0.163611,-0.000337591,-0.528914,6.56051,107.284,0.0531297,0.438709,0.97368,0.02632
0.0811011,0.5,0.163427,-0.000337745,-0.528622,6.56053,107.303,0.112135,0.390466,0.970771,0.0292285
0.0811511,0.5,0.163245,-0.000338184,-0.528324,6.56055,107.323,0.171145,0.342608,0.966227,0.0337731
0.0812011,0.5,0.163062,-0.000338643,-0.528024,6.56058,107.342,0.230174,0.295294,0.960062,0.0399382
0.0812511,0.5,0.16288,-0.000335984,-0.527723,6.5606,107.362,0.289237,0.248677,0.952295,0.0477052
0.0813011,0.5,0.162698,-0.000335151,-0.527443,6.56063,107.381,0.348296,0.202905,0.942948,0.0570517
0.0813511,0.5,0.162517,-0.000334961,-0.527152,6.56065,107.4,0.407359,0.158172,0.93206,0.0679396
0.0814011,0.5,0.162336,-0.000335874,-0.526859,6.56067,107.42,0.466418,0.114626,0.919667,0.0803326
0.0814511,0.5,0.162155,-0.000336336,-0.526558,6.5607,107.439,0.5255,0.083306,0.916694,0.105065
0.0815011,0.5,0.161975,-0.000333743,-0.526259,6.56072,107.458,0.584616,0.0705785,0.929421,0.148338
0.0815511,0.5,0.161795,-0.000333136,-0.52598,6.56074,107.477,0.643729,0.0593406,0.940659,0.192863
0.0816011,0.5,0.161615,-0.000333208,-0.52569,6.56077,107.496,0.702841,0.049641,0.950359,0.238456
0.0816511,0.5,0.161436,-0.000333791,-0.525396,6.56079,107.515,0.761954,0.0415122,0.958488,0.284961
0.0817011,0.5,0.161257,-0.000333853,-0.525099,6.56081,107.534,0.821097,0.0349827,0.965017,0.332216
0.0817511,0.5,0.161078,-0.000331898,-0.524805,6.56084,107.553,0.880263,0.0300729,0.969927,0.380081
0.0818011,0.5,0.1609,-0.000331195,-0.524524,6.56086,107.572,0.939429,0.026803,0.973197,0.428385
0.0818511,0.5,0.160722,-0.0003314,-0.524236,6.56088,107.591,0.998595,0.0251866,0.974813,0.476938
0.0819011,0.5,0.160544,-0.000332212,-0.523943,6.56091,107.61,1.05776,0.0252295,0.974771,0.525571
0.0819511,0.5,0.160367,-0.000332805,-0.523646,6.56093,107.629,1.11695,0.0269313,0.973069,0.574115
0.0820011,0.5,0.16019,-0.000330086,-0.52335,6.56095,107.648,1.17617,0.0302875,0.969712,0.622415
0.0820511,0.5,0.160013,-0.00032889,-0.523075,6.56097,107.667,1.23538,0.0352897,0.96471,0.670317
0.0821011,0.5,0.159837,-0.000328278,-0.522792,6.561,107.686,1.2946,0.0419183,0.958082,0.71762
0.0821511,0.5,0.159661,-0.000328727,-0.522506,6.56102,107.704,1.35382,0.0501507,0.949849,0.764163
0.0822011,0.5,0.159486,-0.000329563,-0.522214,6.56104,107.723,1.41305,0.0599579,0.940042,0.80978
0.0822511,0.5,0.159311,-0.000326981,-0.52192,6.56107,107.742,1.47232,0.0713084,0.928692,0.854324
0.0823011,0.5,0.159136,-0.000325571,-0.521646,6.56109,107.76,1.5316,0.0841691,0.915831,0.897654
0.0823511,0.5,0.158961,-0.000325528,-0.521368,6.56111,107.779,1.59086,0.0794483,0.882471,0.920552
0.0824011,0.5,0.158786,-0.000325953,-0.521082,6.56113,107.798,1.65014,0.0671152,0.838685,0.932885
0.0824511,0.5,0.158612,-0.000327132,-0.520792,6.56116,107.816,1.70942,0.0562995,0.793708,0.943701
0.0825011,0.5,0.158439,-0.000324362,-0.520497,6.56118,107.835,1.76874,0.0470389,0.747697,0.952961
0.0825511,0.5,0.158266,-0.000322975,-0.520228,6.5612,107.853,1.82807,0.0393619,0.700779,0.960638
0.0826011,0.5,0.158093,-0.000323136,-0.519951,6.56122,107.871,1.88739,0.0333029,0.653155,0.966697
0.0826511,0.5,0.15792,-0.000323749,-0.519666,6.56125,107.89,1.94671,0.028884,0.604996,0.971116
0.0827011,0.5,0.157747,-0.000324788,-0.519377,6.56127,107.908,2.00603,0.0261202,0.556469,0.97388
0.0827511,0.5,0.157576,-0.00032187,-0.519085,6.56129,107.926,2.06541,0.0250211,0.507744,0.974979
0.0828011,0.5,0.157404,-0.000320479,-0.518819,6.56131,107.945,2.12478,0.0255918,0.458945,0.974408
0.0828511,0.5,0.157233,-0.000320202,-0.518544,6.56133,107.963,2.18416,0.0278322,0.410291,0.972168
0.0829011,0.5,0.157062,-0.000320697,-0.518264,6.56136,107.981,2.24354,0.0317343,0.361954,0.968266
0.0829511,0.5,0.156891,-0.00032173,-0.517979,6.56138,107.999,2.30291,0.0372844,0.314103,0.962716
0.0830011,0.5,0.15672,-0.000320372,-0.51769,6.5614,108.018,2.36233,0.0444628,0.266907,0.955537
0.0830511,0.5,0.15655,-0.000318629,-0.517416,6.56142,108.036,2.42176,0.0532515,0.220496,0.946748
0.0831011,0.5,0.156381,-0.000318154,-0.517145,6.56144,108.054,2.48119,0.063617,0.175062,0.936383
0.0831511,0.5,0.156211,-0.000318701,-0.516867,6.56147,108.072,2.54062,0.0755209,0.130775,0.924479
0.0832011,0.5,0.156042,-0.000319876,-0.516584,6.56149,108.09,2.60004,0.089487,0.0883553,0.911645
0.0832511,0.5,0.155873,-0.000319894,-0.516296,6.56151,108.108,2.6595,0.132524,0.0750152,0.924985
0.0833011,0.5,0.155705,-0.000317573,-0.516014,6.56153,108.126,2.71898,0.17688,0.0631672,0.936833
0.0833511,0.5,0.155537,-0.000316255,-0.515747,6.56155,108.144,2.77846,0.222396,0.0528568,0.947143
0.0834011,0.5,0.155369,-0.000316312,-0.515477,6.56158,108.161,2.83794,0.268895,0.0441252,0.955875
0.0834511,0.5,0.155202,-0.000317259,-0.515198,6.5616,108.179,2.89742,0.316209,0.0370039,0.962996
0.0835011,0.5,0.155035,-0.000318146,-0.514913,6.56162,108.197,2.95691,0.364169,0.0315185,0.968482
0.0835511,0.5,0.154868,-0.000315225,-0.514628,6.56164,108.215,3.01645,0.412618,0.0276868,0.972313
0.0836011,0.5,0.154701,-0.000314244,-0.514367,6.56166,108.233,3.07598,0.461416,0.0255226,0.974477
0.0836511,0.5,0.154535,-0.000314008,-0.514096,6.56168,108.25,3.13551,0.510346,0.0250376,0.974962
0.0837011,0.5,0.154369,-0.000314363,-0.513821,6.56171,108.268,3.19504,0.559239,0.0262329,0.973767
0.0837511,0.5,0.154204,-0.000315044,-0.513542,6.56173,108.285,3.25458,0.607922,0.0291045,0.970896
0.0838011,0.5,0.154039,-0.000313294,-0.513261,6.56175,108.303,3.31415,0.656223,0.033642,0.966358
0.0838511,0.5,0.153874,-0.000311563,-0.512995,6.56177,108.321,3.37374,0.704009,0.0398351,0.960165
0.0839011,0.5,0.153709,-0.000310985,-0.51273,6.56179,108.338,3.43333,0.751079,0.04766,0.95234
0.0839511,0.5,0.153545,-0.000311253,-0.51246,6.56181,108.356,3.49291,0.797258,0.0570882,0.942912
0.0840011,0.5,0.153381,-0.000312058,-0.512184,6.56183,108.373,3.5525,0.842383,0.068086,0.931914
0.0840511,0.5,0.153217,-0.000312759,-0.511905,6.56186,108.391,3.6121,0.886294,0.0806146,0.919385
0.0841011,0.5,0.153054,-0.000309989,-0.511626,6.56188,108.408,3.67174,0.917107,0.0828928,0.893624
0.0841511,0.5,0.152891,-0.000308918,-0.511369,6.5619,108.425,3.73138,0.929903,0.0700968,0.849893
0.0842011,0.5,0.152728,-0.000308851,-0.511103,6.56192,108.443,3.79101,0.941172,0.0588277,0.80492
0.0842511,0.5,0.152565,-0.000308972,-0.510831,6.56194,108.46,3.85065,0.950874,0.0491259,0.758868
0.0843011,0.5,0.152403,-0.000309898,-0.510559,6.56196,108.477,3.91029,0.958976,0.0410244,0.711894
0.0843511,0.5,0.152241,-0.000307953,-0.51028,6.56198,108.494,3.96998,0.965447,0.0345527,0.664168
0.0844011,0.5,0.15208,-0.000306286,-0.51002,6.562,108.512,4.02967,0.97027,0.0297304,0.61582
0.0844511,0.5,0.151918,-0.000306079,-0.50976,6.56202,108.529,4.08936,0.97342,0.0265803,0.567054
0.0845011,0.5,0.151758,-0.000306257,-0.509492,6.56204,108.546,4.14905,0.974886,0.0251144,0.518054
0.0845511,0.5,0.151597,-0.000307327,-0.509221,6.56206,108.563,4.20874,0.974662,0.0253376,0.468986
0.0846011,0.5,0.151437,-0.000307994,-0.508945,6.56209,108.58,4.26845,0.972751,0.0272492,0.420033
0.0846511,0.5,0.151277,-0.000305478,-0.50867,6.56211,108.597,4.32819,0.969157,0.0308434,0.371348
0.0847011,0.5,0.151117,-0.000304108,-0.508415,6.56213,108.614,4.38793,0.963889,0.0361113,0.323091
0.0847511,0.5,0.150958,-0.000303694,-0.508155,6.56215,108.631,4.44768,0.956968,0.0430321,0.275465
0.0848011,0.5,0.150798,-0.000304432,-0.50789,6.56217,108.648,4.50742,0.948418,0.0515816,0.228637
0.0848511,0.5,0.15064,-0.000305343,-0.507618,6.56219,108.665,4.56716,0.938272,0.0617284,0.182779
0.0849011,0.5,0.150481,-0.000304577,-0.507344,6.56221,108.682,4.62694,0.926563,0.0734366,0.138053
0.0849511,0.5,0.150323,-0.000302481,-0.50708,6.56223,108.699,4.68674,0.913326,0.086674,0.0945869
0.0850011,0.5,0.150165,-0.000301604,-0.506826,6.56225,108.715,4.74653,0.923027,0.125807,0.0769732
0.0850511,0.5,0.150008,-0.000301597,-0.506565,6.56227,108.732,4.80633,0.935174,0.170233,0.0648263
0.0851011,0.5,0.14985,-0.000302189,-0.5063,6.56229,108.749,4.86612,0.945767,0.215834,0.054233
0.0851512,0.5,0.149693,-0.000303186,-0.50603,6.56231,108.766,4.92592,0.954769,0.26245,0.0452309
0.0852012,0.5,0.149537,-0.000300219,-0.505758,6.56233,108.782,4.98577,0.962148,0.309913,0.0378522
0.0852512,0.5,0.14938,-0.000298847,-0.50551,6.56235,108.799,5.04561,0.967882,0.358101,0.0321184
0.0853012,0.5,0.149224,-0.00029804,-0.505255,6.56237,108.816,5.10546,0.971942,0.406792,0.0280582
0.0853512,0.5,0.149068,-0.000298308,-0.504997,6.56239,108.832,5.16531,0.974315,0.455819,0.0256854
0.0854012,0.5,0.148913,-0.00029917,-0.504733,6.56241,108.849,5.22516,0.974991,0.505004,0.0250088
0.0854512,0.5,0.148757,-0.000300462,-0.504465,6.56243,108.865,5.28501,0.973969,0.55417,0.0260308
0.0855012,0.5,0.148603,-0.000297576,-0.504193,6.56245,108.882,5.34492,0.971252,0.603149,0.028748
0.0855512,0.5,0.148448,-0.000296376,-0.503947,6.56247,108.898,5.40481,0.966845,0.651798,0.0331552
0.0856012,0.5,0.148294,-0.000295879,-0.503693,6.56249,108.915,5.46472,0.960766,0.6999,0.0392343
0.0856512,0.5,0.14814,-0.000296409,-0.503436,6.56251,108.931,5.52461,0.953036,0.747288,0.0469645
0.0857012,0.5,0.147986,-0.000297102,-0.503172,6.56253,108.947,5.58452,0.943683,0.793787,0.0563168
0.0857512,0.5,0.147832,-0.000297853,-0.502906,6.56255,108.964,5.64444,0.932741,0.839236,0.0672591
0.0858012,0.5,0.147679,-0.000295383,-0.50264,6.56257,108.98,5.70439,0.920244,0.883483,0.0797557
0.0858512,0.5,0.147526,-0.000294006,-0.502394,6.56259,108.996,5.76434,0.89616,0.916306,0.0836938
0.0859012,0.5,0.147374,-0.000293429,-0.502143,6.56261,109.012,5.82429,0.852273,0.929255,0.0707454
0.0859512,0.5,0.147221,-0.000293558,-0.501888,6.56263,109.029,5.88425,0.807123,0.940663,0.0593375
0.0860012,0.5,0.147069,-0.000294636,-0.501629,6.56265,109.045,5.9442,0.760868,0.95049,0.0495103
0.0860512,0.5,0.146918,-0.000294579,-0.501363,6.56267,109.061,6.00418,0.713681,0.958699,0.0413007
0.0861012,0.5,0.146766,-0.000292087,-0.501104,6.56269,109.077,6.06419,0.665702,0.965266,0.0347338
0.0861512,0.5,0.146615,-0.000290904,-0.500861,6.56271,109.093,6.12419,0.617107,0.970163,0.0298366
0.0862012,0.5,0.146464,-0.000290651,-0.500611,6.56273,109.109,6.1842,0.568091,0.97337,0.0266296
0.0862512,0.5,0.146314,-0.000291084,-0.500357,6.56275,109.125,6.2442,0.518832,0.974876,0.0251245
0.0863012,0.5,0.146163,-0.000291947,-0.500098,6.56277,109.141,0.0210238,0.469505,0.974674,0.0253264
0.0863512,0.5,0.146013,-0.000291571,-0.499836,6.56279,109.157,0.0810633,0.420289,0.972765,0.0272347
0.0864012,0.5,0.145864,-0.000289383,-0.499582,6.56281,109.173,0.141118,0.37133,0.969155,0.0308451
0.0864512,0.5,0.145714,-0.000288006,-0.499339,6.56282,109.189,0.201177,0.32282,0.963854,0.0361457
0.0865012,0.5,0.145565,-0.000287771,-0.499094,6.56284,109.205,0.261235,0.274946,0.956883,0.0431172
0.0865512,0.5,0.145416,-0.000288321,-0.498841,6.56286,109.221,0.321294,0.227883,0.948266,0.0517339
0.0866012,0.5,0.145268,-0.000289474,-0.498585,6.56288,109.237,0.381349,0.181801,0.938035,0.0619649
0.0866512,0.5,0.145119,-0.000288865,-0.498323,6.5629,109.252,0.441438,0.136868,0.926228,0.0737723
0.0867012,0.5,0.144971,-0.000286302,-0.498072,6.56292,109.268,0.50155,0.0932166,0.912877,0.087123
0.0867512,0.5,0.144824,-0.000285347,-0.497835,6.56294,109.284,0.561658,0.0764916,0.923508,0.127446
0.0868012,0.5,0.144676,-0.000284978,-0.497589,6.56296,109.299,0.62177,0.0643424,0.935658,0.172155
0.0868512,0.5,0.144529,-0.000285561,-0.49734,6.56298,109.315,0.681878,0.0537642,0.946236,0.21805
0.0869012,0.5,0.144382,-0.000286271,-0.497085,6.56299,109.331,0.74199,0.0447966,0.955203,0.264958
0.0869512,0.5,0.144235,-0.000286622,-0.496829,6.56301,109.346,0.802125,0.0374706,0.962529,0.312718
0.0870012,0.5,0.144089,-0.000284074,-0.496575,6.56303,109.362,0.86229,0.0318115,0.968189,0.361171
0.0870512,0.5,0.143943,-0.000283218,-0.496339,6.56305,109.378,0.922452,0.0278409,0.972159,0.410153
0.0871012,0.5,0.143797,-0.000282981,-0.496095,6.56307,109.393,0.982614,0.0255772,0.974423,0.459456
0.0871512,0.5,0.143651,-0.000283323,-0.495847,6.56309,109.408,1.04278,0.0250279,0.974972,0.508905
0.0872012,0.5,0.143506,-0.00028391,-0.495596,6.56311,109.424,1.10294,0.026195,0.973805,0.558321
0.0872512,0.5,0.143361,-0.000284107,-0.495342,6.56313,109.439,1.16312,0.0290743,0.970926,0.607526
0.0873012,0.5,0.143217,-0.000281333,-0.495091,6.56315,109.455,1.22334,0.0336575,0.966343,0.656361
0.0873512,0.5,0.143072,-0.000279997,-0.494859,6.56316,109.47,1.28356,0.039931,0.960069,0.704658
0.0874012,0.5,0.142928,-0.000280142,-0.49462,6.56318,109.485,1.34377,0.0478708,0.952129,0.752215
0.0874512,0.5,0.142784,-0.000280304,-0.494373,6.5632,109.501,1.40399,0.0574461,0.942554,0.798853
0.0875012,0.5,0.142641,-0.000281489,-0.494125,6.56322,109.516,1.4642,0.0686248,0.931375,0.844414
0.0875512,0.5,0.142497,-0.000282176,-0.49387,6.56324,109.531,1.52442,0.0813634,0.918637,0.888723
0.0876012,0.5,0.142355,-0.000279,-0.493618,6.56326,109.546,1.58469,0.0819933,0.890751,0.918007
0.0876512,0.5,0.142212,-0.000277158,-0.49339,6.56327,109.562,1.64496,0.0691717,0.846462,0.930828
0.0877012,0.5,0.142069,-0.000277244,-0.493157,6.56329,109.577,1.70522,0.0579111,0.800911,0.942089
0.0877512,0.5,0.141927,-0.000277054,-0.492912,6.56331,109.592,1.7655,0.0482557,0.754276,0.951744
0.0878012,0.5,0.141785,-0.000278665,-0.492669,6.56333,109.607,1.82576,0.0402374,0.706713,0.959763
0.0878512,0.5,0.141643,-0.000279674,-0.492415,6.56335,109.622,1.88603,0.0338876,0.658407,0.966112
0.0879012,0.5,0.141502,-0.000277094,-0.492163,6.56337,109.637,1.94634,0.029228,0.609527,0.970772
0.0879512,0.5,0.141361,-0.000275534,-0.491934,6.56338,109.652,2.00666,0.0262734,0.560203,0.973727
0.0880012,0.5,0.14122,-0.00027458,-0.4917,6.5634,109.667,2.06698,0.0250399,0.510661,0.97496
