# scenario=calib
t,state,theta_e_cmd,v_d,theta_m_enc,mech_accum,id,iq
3.13462,5,6.28319,4,0.664214,-0.569107,0.714237,0.00812669
3.13562,5,6.28319,4,0.664214,-0.569107,0.714238,0.00803449
3.13662,5,6.28319,4,0.664214,-0.569107,0.714239,0.00794228
3.13763,5,6.28319,4,0.664214,-0.569107,0.71424,0.00785008
3.13863,5,6.28319,4,0.664214,-0.569107,0.714241,0.00775787
3.13963,5,6.28319,4,0.664214,-0.569107,0.714242,0.00766567
3.14063,5,6.28319,4,0.664214,-0.569107,0.714243,0.00757346
3.14163,5,6.28319,4,0.664214,-0.569107,0.714244,0.00748126
3.14263,5,6.28319,4,0.664214,-0.569107,0.714245,0.00738905
3.14363,5,6.28319,4,0.664214,-0.569107,0.714246,0.00729685
3.14463,5,6.28319,4,0.664214,-0.569107,0.714247,0.00720464
3.14564,5,6.28319,4,0.664214,-0.569107,0.714248,0.00711244
3.14664,5,6.28319,4,0.664214,-0.569107,0.714249,0.00702023
3.14764,5,6.28319,4,0.664214,-0.569107,0.71425,0.00692803
3.14864,5,6.28319,4,0.664214,-0.569107,0.714251,0.00683582
3.14964,5,6.28319,4,0.664214,-0.569107,0.714252,0.00674362
3.15064,5,6.28319,4,0.664214,-0.569107,0.714253,0.00665141
3.15164,5,6.28319,4,0.664214,-0.569107,0.714253,0.00655921
3.15265,5,6.28319,4,0.664214,-0.569107,0.714254,0.006467
3.15365,5,6.28319,4,0.664214,-0.569107,0.714255,0.0063748
3.15465,5,6.28319,4,0.664214,-0.569107,0.714256,0.00628259
3.15565,5,6.28319,4,0.664214,-0.569107,0.714257,0.00619038
3.15665,5,6.28319,4,0.664214,-0.569107,0.714258,0.00609817
3.15765,5,6.28319,4,0.664214,-0.569107,0.714258,0.00600597
3.15865,5,6.28319,4,0.664214,-0.569107,0.714259,0.00591376
3.15966,5,6.28319,4,0.664214,-0.569107,0.71426,0.00582156
3.16066,5,6.28319,4,0.664214,-0.569107,0.714261,0.00572935
3.16166,5,6.28319,4,0.664214,-0.569107,0.714261,0.00563714
3.16266,5,6.28319,4,0.664214,-0.569107,0.714262,0.00554493
3.16366,5,6.28319,4,0.664214,-0.569107,0.714263,0.00545273
3.16466,5,6.28319,4,0.664214,-0.569107,0.714264,0.00536052
3.16566,5,6.28319,4,0.664214,-0.569107,0.714264,0.00526832
3.16666,5,6.28319,4,0.664214,-0.569107,0.714265,0.00517611
3.16767,5,6.28319,4,0.664214,-0.569107,0.714266,0.0050839
3.16867,5,6.28319,4,0.66268,-0.570641,0.714266,0.00499169
3.16967,5,6.28319,4,0.66268,-0.570641,0.714267,0.00489949
3.17067,5,6.28319,4,0.66268,-0.570641,0.714268,0.00480728
3.17167,5,6.28319,4,0.66268,-0.570641,0.714268,0.00471507
3.17267,5,6.28319,4,0.66268,-0.570641,0.714269,0.00462286
3.17367,5,6.28319,4,0.66268,-0.570641,0.714269,0.00453065
3.17468,5,6.28319,4,0.66268,-0.570641,0.71427,0.00446278
3.17568,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445773
3.17668,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.17768,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.17868,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.17968,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18068,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18168,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18269,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18369,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18469,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18569,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18669,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18769,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.18869,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1897,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1907,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1917,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1927,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1937,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1947,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.1957,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.19671,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.19771,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.19871,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.19971,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20071,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20171,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20271,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20371,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20472,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20572,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20672,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20772,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20872,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.20972,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21072,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21173,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21273,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21373,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21473,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21573,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21673,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21773,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21874,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.21974,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22074,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22174,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22274,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22374,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22474,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22574,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22675,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22775,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22875,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.22975,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23075,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23175,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23275,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23376,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23476,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23576,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23676,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23776,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23876,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.23976,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24077,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24177,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24277,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24377,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24477,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24577,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24677,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24777,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24878,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.24978,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25078,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25178,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25278,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25378,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25478,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25579,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25679,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25779,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25879,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.25979,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.26079,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.26179,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.26279,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2638,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2648,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2658,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2668,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2678,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2688,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.2698,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27081,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27181,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27281,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27381,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27481,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27581,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27681,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27782,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27882,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.27982,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28082,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28182,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28282,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28382,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28482,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28583,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28683,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28783,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28883,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.28983,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29083,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29183,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29284,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29384,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29484,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29584,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29684,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29784,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29884,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.29985,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30085,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30185,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30285,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30385,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30485,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30585,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30685,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30786,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30886,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.30986,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31086,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31186,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31286,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31386,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31487,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31587,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31687,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31787,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31887,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.31987,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32087,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32188,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32288,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32388,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32488,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32588,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32688,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32788,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32888,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.32989,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33089,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33189,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33289,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33389,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33489,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.33589,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3369,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3379,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3389,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3399,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3409,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3419,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3429,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.3439,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34491,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34591,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34691,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34791,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34891,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.34991,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35091,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35192,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35292,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35392,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35492,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35592,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35692,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35792,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35893,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.35993,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36093,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36193,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36293,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36393,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36493,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36593,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36694,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36794,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36894,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.36994,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37094,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37194,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37294,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37395,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37495,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37595,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37695,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37795,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37895,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.37995,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38096,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38196,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38296,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38396,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38496,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38596,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38696,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38796,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38897,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.38997,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39097,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39197,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39297,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39397,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39497,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39598,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39698,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39798,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39898,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.39998,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40098,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40198,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40299,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40399,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40499,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40599,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40699,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40799,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40899,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.40999,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.411,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.412,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.413,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.414,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.415,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.416,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.417,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.41801,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.41901,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42001,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42101,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42201,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42301,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42401,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42501,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42602,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42702,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42802,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.42902,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43002,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43102,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43202,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43303,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43403,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43503,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43603,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43703,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43803,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.43903,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44004,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44104,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44204,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44304,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44404,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44504,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44604,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44704,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44805,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.44905,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45005,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45105,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45205,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45305,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45405,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45506,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45606,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45706,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45806,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.45906,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46006,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46106,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46207,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46307,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46407,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46507,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46607,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46707,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46807,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.46907,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47008,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47108,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47208,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47308,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47408,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47508,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47608,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47709,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47809,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.47909,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.48009,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.48109,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.48209,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.48309,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4841,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4851,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4861,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4871,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4881,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4891,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4901,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.4911,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49211,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49311,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49411,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49511,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49611,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49711,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49811,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.49912,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50012,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50112,5,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50212,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50312,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50412,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50512,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50612,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50713,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50813,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.50913,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51013,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51113,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51213,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51313,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51414,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51514,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51614,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51714,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51814,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.51914,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.52014,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
3.52115,6,6.28319,4,0.66268,-0.570641,0.71427,0.00445757
