# scenario=haptic-detents
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
3.07654,4.60349,-11.7853,4.83262,0.0553454,0.0687398,0.698805,0.706648
3.07754,4.61269,-6.22208,4.83419,0.0461006,0.0664506,0.582078,0.616934
3.07855,4.6265,-0.91432,4.83577,0.0352705,0.0627806,0.445334,0.486789
3.07955,4.64491,4.18275,4.83734,0.0228103,0.0577302,0.288009,0.335165
3.08055,4.66792,9.12754,4.83891,0.00866159,0.0512991,0.109363,0.168551
3.08155,4.69399,13.5779,4.84049,-0.00621987,0.0439476,-0.0785337,-0.0143654
3.08255,4.72161,17.2385,4.84206,-0.0209251,0.036136,-0.264206,-0.199936
3.08355,4.75075,20.3153,4.84363,-0.0356602,0.0278642,-0.450255,-0.385964
3.08455,4.7799,22.6108,4.8452,-0.049614,0.0195923,-0.62644,-0.555189
3.08555,4.80751,23.9257,4.84678,-0.0619737,0.0117807,-0.782496,-0.711852
3.08656,4.83205,24.0865,4.84835,-0.071952,0.00488949,-0.908485,-0.850894
3.08756,4.85353,23.3771,4.84992,-0.0798329,-0.00108147,-1.00799,-0.957734
3.08856,4.87194,22.0481,4.8515,-0.085867,-0.00613189,-1.08418,-1.04278
3.08956,4.88421,19.4551,4.85307,-0.0881828,-0.00934153,-1.11342,-1.09073
3.09056,4.89341,16.7152,4.85464,-0.0891244,-0.0116309,-1.12531,-1.10852
3.09156,4.89648,13.1561,4.85622,-0.0867925,-0.0120794,-1.09586,-1.08565
3.09256,4.89341,8.86964,4.85779,-0.0812788,-0.0106871,-1.02625,-1.04253
3.09357,4.88728,4.88097,4.85936,-0.0748358,-0.0083745,-0.944896,-0.967317
3.09457,4.87654,0.729734,4.86093,-0.0663894,-0.00468121,-0.83825,-0.874228
3.09557,4.86273,-3.13549,4.86251,-0.0570018,-6.75201e-05,-0.71972,-0.760584
3.09657,4.84586,-6.79431,4.86408,-0.0465935,0.00546656,-0.588301,-0.640598
3.09757,4.82745,-9.89356,4.86565,-0.0361311,0.0114607,-0.456201,-0.50985
3.09857,4.80751,-12.5073,4.86723,-0.0255406,0.0179152,-0.322482,-0.368217
3.09957,4.78603,-14.8643,4.8688,-0.0145933,0.0248298,-0.184259,-0.240858
3.10057,4.76609,-16.2217,4.87037,-0.00525919,0.0312841,-0.0664039,-0.119252
3.10158,4.74768,-16.7944,4.87194,0.0026766,0.0372784,0.0337955,-0.00932491
3.10258,4.73081,-16.7677,4.87352,0.00939945,0.0428125,0.11868,0.0816014
3.10358,4.71547,-16.3927,4.87509,0.0151604,0.0478862,0.191419,0.153349
3.10458,4.70473,-14.906,4.87666,0.0179688,0.0515795,0.226879,0.203706
3.10558,4.69706,-13.0055,4.87824,0.0191363,0.0543524,0.24162,0.223793
3.10658,4.69246,-10.7761,4.87981,0.0187477,0.0562048,0.236713,0.225372
3.10758,4.69246,-7.94581,4.88138,0.0159174,0.0566767,0.200978,0.202725
3.10859,4.69553,-5.0546,4.88296,0.011799,0.0562283,0.148978,0.156114
3.10959,4.70166,-2.13921,4.88453,0.00642926,0.0548593,0.0811776,0.096472
3.11059,4.7124,1.24586,4.8861,-0.00125097,0.0521098,-0.015795,0.0174684
3.11159,4.72467,4.19081,4.88767,-0.00910467,0.0489002,-0.114958,-0.0765921
3.11259,4.73848,6.76369,4.88925,-0.0171999,0.0452302,-0.21717,-0.177655
3.11359,4.75382,9.01616,4.89082,-0.0255883,0.0411002,-0.323085,-0.284401
3.11459,4.76916,10.677,4.89239,-0.0333851,0.0369701,-0.421529,-0.383788
3.1156,4.78603,12.2793,4.89397,-0.041737,0.0323798,-0.526982,-0.488346
3.1166,4.80137,13.0832,4.89554,-0.0486767,0.0282497,-0.614605,-0.577226
3.1176,4.81671,13.6759,4.89711,-0.0554054,0.0241197,-0.699562,-0.661644
3.1186,4.83052,13.7115,4.89868,-0.0609633,0.0204497,-0.769739,-0.7338
3.1196,4.84126,12.929,4.90026,-0.064476,0.0177003,-0.814091,-0.791083
3.1206,4.85046,11.9254,4.90183,-0.067154,0.015411,-0.847903,-0.829773
3.1216,4.8566,10.3811,4.9034,-0.068064,0.014042,-0.859394,-0.847018
3.1226,4.85966,8.4113,4.90498,-0.0673214,0.0135936,-0.850018,-0.850479
3.12361,4.8612,6.55747,4.90655,-0.0660812,0.0136053,-0.834358,-0.836039
3.12461,4.85966,4.43379,4.90812,-0.0633439,0.0145373,-0.799797,-0.803533
3.12561,4.85506,2.05911,4.9097,-0.0591285,0.0163898,-0.746571,-0.76243
3.12661,4.84893,-0.0947564,4.91127,-0.0545202,0.0187025,-0.688386,-0.707347
3.12761,4.84126,-2.08432,4.91284,-0.0494627,0.0214753,-0.624529,-0.644922
3.12861,4.83205,-3.92901,4.91441,-0.0439364,0.0247084,-0.554753,-0.575304
3.12961,4.82131,-5.6935,4.91599,-0.0378768,0.0284017,-0.478242,-0.503231
3.13062,4.81058,-7.04368,4.91756,-0.0322314,0.0320948,-0.406963,-0.439401
3.13162,4.79984,-8.03925,4.91913,-0.0269407,0.0357881,-0.340161,-0.372564
3.13262,4.79064,-8.34364,4.92071,-0.0229548,0.0390212,-0.289833,-0.310461
3.13362,4.78143,-8.52203,4.92228,-0.0190948,0.0422542,-0.241096,-0.259632
3.13462,4.77223,-8.69962,4.92385,-0.0152356,0.0454873,-0.192369,-0.21392
3.13562,4.76609,-8.07383,4.92542,-0.0134071,0.0478,-0.169281,-0.188346
3.13662,4.76149,-7.18578,4.927,-0.0124543,0.0496523,-0.157252,-0.171323
3.13763,4.75842,-6.12957,4.92857,-0.0122834,0.0510447,-0.155093,-0.16754
3.13863,4.75842,-4.51968,4.93014,-0.0138932,0.0515166,-0.17542,-0.174417
3.13963,4.75996,-2.90599,4.93172,-0.0161205,0.0515282,-0.203542,-0.196911
3.14063,4.76302,-1.28793,4.93329,-0.0189658,0.0510797,-0.239467,-0.22398
3.14163,4.76609,-0.145371,4.93486,-0.0213355,0.0506312,-0.269388,-0.263925
3.14263,4.77223,1.48064,4.93643,-0.0254159,0.0492622,-0.320908,-0.306073
3.14363,4.77836,2.65279,4.93801,-0.0290424,0.0478934,-0.366697,-0.359981
3.14463,4.78603,3.97051,4.93958,-0.0334281,0.0460643,-0.422072,-0.402799
3.14564,4.79524,5.3198,4.94115,-0.038459,0.0437749,-0.485593,-0.465347
3.14664,4.80291,5.93704,4.94273,-0.0421442,0.0419459,-0.532124,-0.513628
3.14764,4.81058,6.39217,4.9443,-0.0456673,0.0401168,-0.576607,-0.558158
3.14864,4.81978,7.0831,4.94587,-0.0500398,0.0378274,-0.631815,-0.612679
3.14964,4.82592,6.83582,4.94745,-0.0522469,0.0364586,-0.659683,-0.643709
3.15064,4.83205,6.60146,4.94902,-0.0544669,0.0350897,-0.687713,-0.68175
3.15164,4.83819,6.45546,4.95059,-0.0567753,0.0337207,-0.71686,-0.70315
3.15265,4.84126,5.56426,4.95216,-0.0571113,0.0332723,-0.721102,-0.717115
3.15365,4.84432,4.85958,4.95374,-0.0576338,0.0328238,-0.727699,-0.726998
3.15465,4.84586,3.96091,4.95531,-0.0573487,0.0328354,-0.7241,-0.724647
3.15565,4.84586,2.9206,4.95688,-0.0563084,0.0333073,-0.710964,-0.712317
3.15665,4.84432,1.7269,4.95846,-0.0545011,0.0342394,-0.688145,-0.695047
3.15765,4.84279,0.871944,4.96003,-0.0530325,0.0351716,-0.669603,-0.672416
3.15865,4.83972,-0.161355,4.9616,-0.0507721,0.0365637,-0.641061,-0.647663
3.15966,4.83665,-0.923265,4.96317,-0.048783,0.037956,-0.615946,-0.621987
3.16066,4.83205,-1.89094,4.96475,-0.0459745,0.0398086,-0.580486,-0.595432
3.16166,4.82898,-2.19859,4.96632,-0.0444397,0.0412007,-0.561107,-0.566499
3.16266,4.82438,-2.83131,4.96789,-0.0419662,0.0430532,-0.529876,-0.544351
3.16366,4.82131,-2.89197,4.96947,-0.0406783,0.0444456,-0.513615,-0.518888
3.16466,4.81671,-3.34258,4.97104,-0.0383869,0.0462979,-0.484683,-0.499316
3.16566,4.81364,-3.31949,4.97261,-0.0371828,0.0476902,-0.46948,-0.483936
3.16666,4.81211,-2.84905,4.97419,-0.0370397,0.0486224,-0.467673,-0.469066
3.16767,4.81058,-2.47843,4.97576,-0.0367967,0.0495544,-0.464605,-0.464681
3.16867,4.80904,-2.20515,4.97733,-0.0364564,0.0504865,-0.460308,-0.460926
3.16967,4.80904,-1.62598,4.9789,-0.0370355,0.0509584,-0.46762,-0.467189
3.17067,4.80904,-1.19893,4.98048,-0.0374626,0.0514302,-0.473013,-0.472664
3.17167,4.81058,-0.506368,4.98205,-0.0387688,0.0514419,-0.489504,-0.488359
3.17267,4.81211,0.0280253,4.98362,-0.0399167,0.0514536,-0.503999,-0.501867
3.17367,4.81364,0.422063,4.9852,-0.0409244,0.0514652,-0.516722,-0.515025
3.17468,4.81671,1.11998,4.98677,-0.0428495,0.0510168,-0.541029,-0.528487
3.17568,4.81825,1.22722,4.98834,-0.0435703,0.0510285,-0.55013,-0.548922
3.17668,4.82131,1.66164,4.98991,-0.0452319,0.0505799,-0.57111,-0.569777
3.17768,4.82438,1.98196,4.99149,-0.0467794,0.0501314,-0.590649,-0.589522
3.17868,4.82745,2.24337,4.99306,-0.048268,0.049683,-0.609445,-0.605079
3.17968,4.83052,2.43613,4.99463,-0.049688,0.0492343,-0.627373,-0.622936
3.18068,4.83359,2.60058,4.99621,-0.0510796,0.0487859,-0.644945,-0.639707
3.18168,4.83665,2.74865,4.99778,-0.0524549,0.0483374,-0.662309,-0.649648
3.18269,4.83819,2.45335,4.99935,-0.0527732,0.048349,-0.666328,-0.661965
3.18369,4.83972,2.18666,5.00093,-0.0531201,0.0483607,-0.670708,-0.671146
3.18469,4.84126,1.99002,5.0025,-0.053537,0.0483725,-0.675972,-0.676229
3.18569,4.84279,1.84502,5.00407,-0.0540056,0.048384,-0.681889,-0.681853
3.18669,4.84279,1.36044,5.00564,-0.053521,0.048856,-0.675771,-0.676758
3.18769,4.84432,1.3808,5.00722,-0.054155,0.0488677,-0.683775,-0.683112
3.18869,4.84432,1.01814,5.00879,-0.0537923,0.0493395,-0.679196,-0.680275
3.1897,4.84279,0.32411,5.01036,-0.0524847,0.0502716,-0.662686,-0.669935
3.1907,4.84279,0.238985,5.01194,-0.0523996,0.0507435,-0.661611,-0.662449
3.1917,4.84279,0.176217,5.01351,-0.0523368,0.0512153,-0.660818,-0.661348
3.1927,4.84279,0.129934,5.01508,-0.0522905,0.0516872,-0.660234,-0.660537
3.1937,4.84279,0.0958079,5.01665,-0.0522564,0.0521592,-0.659803,-0.660001
3.1947,4.84279,0.0706445,5.01823,-0.0522312,0.0526309,-0.659485,-0.659634
3.1957,4.84279,0.0520902,5.0198,-0.0522127,0.0531029,-0.659251,-0.659366
3.19671,4.84279,0.038409,5.02137,-0.052199,0.0535748,-0.659078,-0.659169
3.19771,4.84279,0.0283211,5.02295,-0.0521889,0.0540466,-0.658951,-0.659024
3.19871,4.84279,0.0208827,5.02452,-0.0521815,0.0545185,-0.658857,-0.658917
3.19971,4.84279,0.015398,5.02609,-0.052176,0.0549904,-0.658788,-0.658838
3.20071,4.84279,0.0113538,5.02766,-0.052172,0.0554622,-0.658737,-0.658782
3.20171,4.84279,0.0083718,5.02924,-0.052169,0.0559341,-0.658699,-0.658783
3.20271,4.84432,0.432792,5.03081,-0.053207,0.0559459,-0.671805,-0.665749
3.20371,4.84432,0.319122,5.03238,-0.0530933,0.0564177,-0.67037,-0.670629
3.20472,4.84432,0.235307,5.03396,-0.0530095,0.0568896,-0.669312,-0.669769
3.20572,4.84432,0.173505,5.03553,-0.0529477,0.0573615,-0.668531,-0.668983
3.20672,4.84432,0.127935,5.0371,-0.0529021,0.0578333,-0.667956,-0.668409
3.20772,4.84432,0.0943334,5.03868,-0.0528685,0.0583052,-0.667532,-0.668004
3.20872,4.84432,0.0695573,5.04025,-0.0528437,0.0587771,-0.667219,-0.667723
3.20972,4.84586,0.406631,5.04182,-0.0537944,0.0587887,-0.679222,-0.679255
3.21072,4.84586,0.299832,5.04339,-0.0536876,0.0592607,-0.677874,-0.678653
3.21173,4.84739,0.622482,5.04497,-0.0546239,0.0592724,-0.689695,-0.68763
3.21273,4.84739,0.45899,5.04654,-0.0544604,0.0597442,-0.687631,-0.688528
3.21373,4.84893,0.693782,5.04811,-0.0553088,0.0597559,-0.698343,-0.698761
3.21473,4.85046,0.938184,5.04969,-0.0561668,0.0597676,-0.709176,-0.704033
3.21573,4.85199,1.1452,5.05126,-0.0569874,0.0597794,-0.719537,-0.706998
3.21673,4.85199,0.84442,5.05283,-0.0566866,0.0602511,-0.71574,-0.716674
3.21773,4.85353,1.00031,5.0544,-0.0574561,0.0602629,-0.725455,-0.725327
3.21874,4.85506,1.13898,5.05598,-0.0582083,0.0602746,-0.734954,-0.733275
3.21974,4.8566,1.29326,5.05755,-0.0589762,0.0602862,-0.744649,-0.732245
3.22074,4.8566,0.953593,5.05912,-0.0586365,0.0607581,-0.74036,-0.741271
3.22174,4.85813,1.08081,5.0607,-0.0593773,0.0607698,-0.749714,-0.749512
3.22274,4.85966,1.22356,5.06227,-0.0601337,0.0607814,-0.759264,-0.75412
3.22374,4.85966,0.902198,5.06384,-0.0598123,0.0612534,-0.755206,-0.756151
3.22474,4.8612,1.06664,5.06542,-0.0605904,0.0612651,-0.76503,-0.763102
3.22574,4.8612,0.786493,5.06699,-0.0603102,0.0617369,-0.761493,-0.762365
3.22675,4.86273,1.00655,5.06856,-0.0611439,0.0617486,-0.772018,-0.766589
3.22775,4.86273,0.742182,5.07013,-0.0608795,0.0622205,-0.768681,-0.769351
3.22875,4.86273,0.547252,5.07171,-0.0606846,0.0626923,-0.766219,-0.76692
3.22975,4.86427,0.830139,5.07328,-0.0615811,0.062704,-0.777538,-0.771902
3.23075,4.86427,0.612108,5.07485,-0.061363,0.063176,-0.774786,-0.77531
3.23175,4.86427,0.451342,5.07643,-0.0612023,0.0636477,-0.772756,-0.773361
3.23275,4.86427,0.332799,5.078,-0.0610837,0.0641197,-0.771259,-0.771772
3.23376,4.86427,0.245392,5.07957,-0.0609963,0.0645916,-0.770155,-0.770607
3.23476,4.8658,0.634366,5.08114,-0.0619989,0.0646032,-0.782814,-0.769655
3.23576,4.8658,0.467753,5.08272,-0.0618323,0.0650751,-0.78071,-0.780992
3.23676,4.8658,0.344901,5.08429,-0.0617094,0.065547,-0.779159,-0.77978
3.23776,4.8658,0.254315,5.08586,-0.0616188,0.0660188,-0.778015,-0.778598
3.23876,4.8658,0.18752,5.08744,-0.061552,0.0664907,-0.777172,-0.777725
3.23976,4.86733,0.515938,5.08901,-0.062494,0.0665025,-0.789066,-0.788346
3.24077,4.86733,0.38043,5.09058,-0.0623585,0.0669743,-0.787355,-0.78809
3.24177,4.86887,0.733937,5.09215,-0.0633256,0.066986,-0.799566,-0.78672
3.24277,4.86887,0.541173,5.09373,-0.0631329,0.0674579,-0.797132,-0.797695
3.24377,4.8704,0.852462,5.0953,-0.0640578,0.0674695,-0.80881,-0.796101
3.24477,4.8704,0.628568,5.09687,-0.0638339,0.0679414,-0.805983,-0.806658
3.24577,4.87194,0.890098,5.09845,-0.064709,0.0679532,-0.817033,-0.811778
3.24677,4.87194,0.656319,5.10002,-0.0644752,0.0684249,-0.814081,-0.814992
3.24777,4.87347,0.86161,5.10159,-0.0652941,0.0684367,-0.82442,-0.824129
3.24878,4.875,1.08874,5.10317,-0.0661348,0.0684484,-0.835035,-0.822496
3.24978,4.875,0.802787,5.10474,-0.0658489,0.0689202,-0.831425,-0.832232
3.25078,4.87654,0.969609,5.10631,-0.0666293,0.0689319,-0.841279,-0.841029
3.25178,4.87807,1.16837,5.10788,-0.0674416,0.0689436,-0.851536,-0.839005
3.25278,4.87807,0.861506,5.10946,-0.0671348,0.0694154,-0.847661,-0.848449
3.25378,4.87961,1.03664,5.11103,-0.0679235,0.0694272,-0.85762,-0.855753
3.25478,4.87961,0.764369,5.1126,-0.0676512,0.0698991,-0.854182,-0.855138
3.25579,4.88114,0.918955,5.11418,-0.0684194,0.0699107,-0.863881,-0.864241
3.25679,4.88114,0.677597,5.11575,-0.0681781,0.0703826,-0.860834,-0.861744
3.25779,4.88267,0.877299,5.11732,-0.0689913,0.0703943,-0.871103,-0.870597
3.25879,4.88267,0.646882,5.11889,-0.0687609,0.0708661,-0.868193,-0.869001
3.25979,4.88421,0.930407,5.12047,-0.069658,0.0708778,-0.879521,-0.866631
3.26079,4.88421,0.686041,5.12204,-0.0694137,0.0713498,-0.876435,-0.876888
3.26179,4.88421,0.505857,5.12361,-0.0692335,0.0718215,-0.87416,-0.874864
3.26279,4.88421,0.372996,5.12519,-0.0691006,0.0722935,-0.872483,-0.873085
3.2638,4.88574,0.630373,5.12676,-0.0699716,0.0723052,-0.88348,-0.883496
3.2648,4.88574,0.46481,5.12833,-0.069806,0.072777,-0.881389,-0.88206
3.2658,4.88574,0.34273,5.12991,-0.069684,0.0732489,-0.879848,-0.880453
3.2668,4.88574,0.252714,5.13148,-0.069594,0.0737208,-0.878711,-0.879253
3.2678,4.88728,0.541683,5.13305,-0.0704965,0.0737324,-0.890107,-0.890109
3.2688,4.88728,0.399413,5.13462,-0.0703542,0.0742044,-0.888311,-0.889002
3.2698,4.88728,0.294509,5.1362,-0.0702493,0.0746763,-0.886986,-0.887639
3.27081,4.88881,0.594828,5.13777,-0.0711632,0.0746879,-0.898526,-0.897868
3.27181,4.88881,0.4386,5.13934,-0.071007,0.0751598,-0.896553,-0.897317
3.27281,4.89034,0.750024,5.14092,-0.071932,0.0751715,-0.908233,-0.902767
3.27381,4.89034,0.553034,5.14249,-0.071735,0.0756435,-0.905745,-0.906482
3.27481,4.89188,0.861208,5.14406,-0.0726568,0.075655,-0.917384,-0.904624
3.27581,4.89188,0.635017,5.14563,-0.0724306,0.076127,-0.914528,-0.915155
3.27681,4.89341,0.921658,5.14721,-0.0733309,0.0761387,-0.925895,-0.913195
3.27782,4.89341,0.67959,5.14878,-0.0730888,0.0766105,-0.922838,-0.923513
3.27882,4.89495,0.927719,5.15035,-0.0739505,0.0766222,-0.933719,-0.928439
3.27982,4.89495,0.684059,5.15193,-0.0737069,0.0770941,-0.930642,-0.931517
3.28082,4.89648,0.905794,5.1535,-0.0745422,0.0771057,-0.941189,-0.939276
3.28182,4.89648,0.667893,5.15507,-0.0743043,0.0775776,-0.938185,-0.939134
3.28282,4.89801,0.870144,5.15665,-0.0751201,0.0775894,-0.948486,-0.94812
3.28382,4.89801,0.641606,5.15822,-0.0748916,0.0780612,-0.945601,-0.946556
3.28482,4.89955,0.828434,5.15979,-0.075692,0.0780729,-0.955707,-0.956054
3.28583,4.90108,1.06428,5.16136,-0.0765415,0.0780846,-0.966432,-0.953757
3.28683,4.90108,0.78475,5.16294,-0.0762619,0.0785564,-0.962903,-0.96357
3.28783,4.90262,1.00526,5.16451,-0.077096,0.0785681,-0.973435,-0.968107
3.28883,4.90262,0.741234,5.16608,-0.076832,0.0790401,-0.970101,-0.970898
3.28983,4.90415,0.999978,5.16766,-0.0777043,0.0790516,-0.981115,-0.968334
3.29083,4.90415,0.73734,5.16923,-0.0774417,0.0795236,-0.977799,-0.978359
3.29183,4.90415,0.543682,5.1708,-0.077248,0.0799955,-0.975354,-0.976145
3.29284,4.90568,0.802286,5.17237,-0.0781202,0.0800071,-0.986367,-0.9842
3.29384,4.90568,0.59157,5.17395,-0.0779095,0.080479,-0.983706,-0.984426
3.29484,4.90568,0.436198,5.17552,-0.0777541,0.0809509,-0.981744,-0.982443
3.29584,4.90722,0.699302,5.17709,-0.0786308,0.0809625,-0.992814,-0.992155
3.29684,4.90722,0.515635,5.17867,-0.0784472,0.0814344,-0.990495,-0.991215
3.29784,4.90722,0.380206,5.18024,-0.0783117,0.0819064,-0.988785,-0.989454
3.29884,4.90875,0.681746,5.18181,-0.0792269,0.081918,-1.00034,-0.998093
3.29985,4.90875,0.50269,5.18338,-0.0790478,0.0823899,-0.998079,-0.998765
3.30085,4.90875,0.370661,5.18496,-0.0789158,0.0828618,-0.996412,-0.997112
3.30185,4.91029,0.674708,5.18653,-0.0798334,0.0828734,-1.008,-1.00579
3.30285,4.91029,0.4975,5.1881,-0.0796562,0.0833453,-1.00576,-1.00649
3.30385,4.91029,0.366835,5.18968,-0.0795256,0.0838172,-1.00411,-1.00486
3.30485,4.91182,0.62583,5.19125,-0.0803982,0.0838288,-1.01513,-1.0153
3.30585,4.91182,0.46146,5.19282,-0.0802338,0.0843008,-1.01305,-1.01388
3.30685,4.91335,0.717929,5.1944,-0.0811039,0.0843125,-1.02404,-1.02354
3.30786,4.91335,0.529369,5.19597,-0.0809153,0.0847843,-1.02166,-1.02253
3.30886,4.91489,0.768003,5.19754,-0.0817675,0.084796,-1.03242,-1.03197
3.30986,4.91489,0.566291,5.19911,-0.0815658,0.0852679,-1.02987,-1.03078
3.31086,4.91642,0.795228,5.20069,-0.0824083,0.0852795,-1.04051,-1.04008
3.31186,4.91642,0.586366,5.20226,-0.0821995,0.0857514,-1.03787,-1.03879
3.31286,4.91796,0.787703,5.20383,-0.0830144,0.0857632,-1.04816,-1.0485
3.31386,4.91949,1.03424,5.20541,-0.0838745,0.0857748,-1.05902,-1.04634
3.31487,4.91949,0.762604,5.20698,-0.0836029,0.0862467,-1.05559,-1.05628
3.31587,4.92102,1.01574,5.20855,-0.0844696,0.0862584,-1.06654,-1.05382
3.31687,4.92102,0.748959,5.21012,-0.0842029,0.0867302,-1.06317,-1.06381
3.31787,4.92256,1.00567,5.2117,-0.0850732,0.0867419,-1.07416,-1.06141
3.31887,4.92256,0.74154,5.21327,-0.084809,0.0872139,-1.07082,-1.07144
3.31987,4.92256,0.546779,5.21484,-0.0846143,0.0876856,-1.06836,-1.06921
3.32087,4.92409,0.758513,5.21642,-0.0854396,0.0876974,-1.07878,-1.079
3.32188,4.92409,0.559294,5.21799,-0.0852404,0.0881693,-1.07627,-1.07709
3.32288,4.92563,0.790068,5.21956,-0.0860847,0.0881809,-1.08693,-1.08638
3.32388,4.92563,0.582561,5.22114,-0.0858772,0.0886528,-1.08431,-1.08511
3.32488,4.92563,0.429555,5.22271,-0.0857242,0.0891247,-1.08238,-1.0831
3.32588,4.92716,0.672077,5.22428,-0.0865804,0.0891363,-1.09319,-1.09331
3.32688,4.92716,0.49556,5.22585,-0.0864038,0.0896082,-1.09096,-1.09171
3.32788,4.92869,0.792024,5.22743,-0.0873139,0.08962,-1.10245,-1.09691
3.32888,4.92869,0.584003,5.229,-0.0871059,0.0900918,-1.09982,-1.10047
3.32989,4.92869,0.430618,5.23057,-0.0869525,0.0905637,-1.09788,-1.09863
3.33089,4.93023,0.695188,5.23215,-0.0878306,0.0905754,-1.10897,-1.10837
3.33189,4.93023,0.512601,5.23372,-0.0876481,0.0910473,-1.10667,-1.10744
3.33289,4.93023,0.37797,5.23529,-0.0875134,0.0915191,-1.10497,-1.10569
3.33389,4.93176,0.63404,5.23686,-0.0883831,0.0915309,-1.11595,-1.11609
3.33489,4.93176,0.467514,5.23844,-0.0882166,0.0920028,-1.11385,-1.11464
3.33589,4.9333,0.746123,5.24001,-0.0891088,0.0920144,-1.12511,-1.123
3.3369,4.9333,0.550158,5.24158,-0.0889128,0.0924863,-1.12264,-1.12344
3.3379,4.93483,0.832282,5.24316,-0.0898085,0.092498,-1.13395,-1.12853
3.3389,4.93483,0.613688,5.24473,-0.0895899,0.0929698,-1.13119,-1.13195
3.3399,4.93636,0.905931,5.2463,-0.0904958,0.0929815,-1.14262,-1.12983
3.3409,4.93636,0.667994,5.24788,-0.0902578,0.0934535,-1.13962,-1.14023
3.3419,4.9379,0.945974,5.24945,-0.0911494,0.093465,-1.15088,-1.13811
3.3429,4.9379,0.69752,5.25102,-0.090901,0.093937,-1.14774,-1.14837
3.3439,4.93943,0.967745,5.25259,-0.0917848,0.0939487,-1.1589,-1.14615
3.34491,4.93943,0.713573,5.25417,-0.0915306,0.0944205,-1.15569,-1.15633
3.34591,4.94097,0.979582,5.25574,-0.0924102,0.0944322,-1.1668,-1.15404
3.34691,4.94097,0.7223,5.25731,-0.0921529,0.0949041,-1.16355,-1.16418
3.34791,4.9425,0.986017,5.25889,-0.0930302,0.0949157,-1.17462,-1.16186
3.34891,4.9425,0.727046,5.26046,-0.0927713,0.0953877,-1.17135,-1.17198
3.34991,4.9425,0.536092,5.26203,-0.0925803,0.0958596,-1.16894,-1.1698
3.35091,4.94403,0.750633,5.2636,-0.0934084,0.0958712,-1.1794,-1.17886
3.35192,4.94403,0.553483,5.26518,-0.0932113,0.0963431,-1.17691,-1.17767
3.35292,4.94557,0.785783,5.26675,-0.0940572,0.0963548,-1.18759,-1.18097
3.35392,4.94557,0.579402,5.26832,-0.0938508,0.0968266,-1.18498,-1.18165
3.35492,4.9471,0.828624,5.2699,-0.0947136,0.0968383,-1.19588,-1.18172
3.35592,4.9471,0.610991,5.27147,-0.094496,0.0973103,-1.19313,-1.18199
3.35692,4.94864,0.877137,5.27304,-0.0953757,0.0973218,-1.20424,-1.18219
3.35792,4.94864,0.646762,5.27461,-0.0951454,0.0977938,-1.20133,-1.18272
3.35893,4.95017,0.903514,5.27619,-0.0960157,0.0978055,-1.21232,-1.18312
3.35993,4.95017,0.666211,5.27776,-0.0957784,0.0982773,-1.20932,-1.18384
3.36093,4.9517,0.892634,5.27933,-0.0966184,0.098289,-1.21993,-1.18445
3.36193,4.95324,1.11161,5.28091,-0.097451,0.0983007,-1.23044,-1.18512
3.36293,4.95324,0.819655,5.28248,-0.097159,0.0987725,-1.22676,-1.18603
3.36393,4.95477,0.982047,5.28405,-0.097935,0.0987843,-1.23655,-1.18681
3.36493,4.95631,1.12552,5.28563,-0.0986921,0.098796,-1.24611,-1.1876
3.36593,4.95784,1.25653,5.2872,-0.0994367,0.0988076,-1.25551,-1.18839
3.36694,4.95937,1.35313,5.28877,-0.1,0.0988193,-1.26263,-1.18923
3.36794,4.96091,1.42436,5.29034,-0.1,0.098831,-1.26263,-1.19003
3.36894,4.96244,1.47688,5.29192,-0.1,0.0988426,-1.26263,-1.19082
3.36994,4.96398,1.49038,5.29349,-0.1,0.0988544,-1.26263,-1.1916
3.37094,4.96551,1.50034,5.29506,-0.1,0.0988661,-1.26263,-1.1923
3.37194,4.96704,1.48395,5.29664,-0.1,0.0988777,-1.26263,-1.19297
3.37294,4.97011,1.90297,5.29821,-0.1,0.0984292,-1.26263,-1.19345
3.37395,4.97165,1.82979,5.29978,-0.1,0.0984409,-1.26263,-1.19395
3.37495,4.97318,1.7506,5.30135,-0.1,0.0984525,-1.26263,-1.19443
3.37595,4.97778,2.5262,5.30293,0.1,0.0975439,1.26263,0.902327
3.37695,4.98852,4.75721,5.3045,0.0942303,0.0947944,1.18978,1.04319
3.37795,5.00693,8.39149,5.30607,0.0832329,0.0897439,1.05092,0.972443
3.37895,5.03607,13.8677,5.30765,0.0660984,0.0814721,0.834576,0.86644
3.37995,5.06982,19.1112,5.30922,0.0473558,0.0718197,0.597926,0.66722
3.38096,5.11124,24.946,5.31079,0.0249539,0.0598662,0.315075,0.40774
3.38196,5.15726,30.4808,5.31237,0.00101132,0.0465323,0.0127691,0.122288
3.38296,5.20481,34.9633,5.31394,-0.0224926,0.0327381,-0.283998,-0.172395
3.38396,5.2539,38.6239,5.31551,-0.0457882,0.0184836,-0.578134,-0.466292
3.38496,5.30299,41.3483,5.31708,-0.0681476,0.00422931,-0.860449,-0.744139
3.38596,5.34747,42.1217,5.31866,-0.0867152,-0.00864444,-1.09489,-0.997866
3.38696,5.38889,41.8877,5.32023,-0.1,-0.0205979,-1.26263,-1.20731
