# scenario=haptic-endstops
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
2.91532,1.61835,0.422012,1.90153,-0.0801988,0.0849535,-1.01261,-1.02645
2.91633,1.61989,0.764598,1.90431,-0.0896941,0.0853269,-1.1325,-0.99456
2.91733,1.61989,0.563781,1.90708,-0.0854769,0.0861568,-1.07925,-1.09264
2.91833,1.61989,0.415707,1.90983,-0.0823674,0.0869832,-1.03999,-1.05433
2.91933,1.62142,0.733144,1.91257,-0.0913345,0.0873457,-1.15321,-1.09234
2.92033,1.62142,0.540588,1.9153,-0.0872909,0.0881647,-1.10216,-1.11545
2.92133,1.62142,0.398606,1.91802,-0.0843092,0.0889802,-1.06451,-1.07825
2.92233,1.62142,0.293914,1.92073,-0.0821107,0.0897918,-1.03675,-1.04765
2.92333,1.62296,0.643339,1.92342,-0.0917496,0.0901397,-1.15845,-1.09452
2.92434,1.62296,0.47437,1.9261,-0.0882013,0.0909442,-1.11365,-1.1249
2.92534,1.62296,0.349779,1.92877,-0.0855849,0.091745,-1.08062,-1.09286
2.92634,1.62449,0.635581,1.93143,-0.0938877,0.092082,-1.18545,-1.16196
2.92734,1.62449,0.468649,1.93407,-0.0903821,0.0928755,-1.14119,-1.1531
2.92834,1.62449,0.345561,1.93671,-0.0877973,0.0936652,-1.10855,-1.12065
2.92934,1.62602,0.632471,1.93933,-0.0961234,0.0939912,-1.21368,-1.16921
2.93034,1.62602,0.466356,1.94194,-0.0926349,0.0947735,-1.16963,-1.17222
2.93135,1.62602,0.343871,1.94453,-0.0900627,0.0955522,-1.13716,-1.14819
2.93235,1.62756,0.680175,1.94711,-0.0994261,0.0958671,-1.25538,-1.15204
2.93335,1.62756,0.501531,1.94969,-0.0956746,0.0966384,-1.20801,-1.17884
2.93435,1.62756,0.369807,1.95224,-0.0929084,0.0974061,-1.17309,-1.17622
2.93535,1.62909,0.628021,1.95479,-0.1,0.0977098,-1.26263,-1.18099
2.93635,1.62909,0.463075,1.95733,-0.097168,0.09847,-1.22687,-1.18224
2.93735,1.63063,0.719121,1.95985,-0.1,0.0987664,-1.26263,-1.18306
2.93835,1.63063,0.530248,1.96236,-0.1,0.099519,-1.26263,-1.18413
2.93936,1.63216,0.746324,1.96485,-0.1,0.0998079,-1.26263,-1.18533
2.94036,1.63369,0.951705,1.96734,-0.1,0.100093,-1.26263,-1.18665
2.94136,1.63523,1.12837,1.96981,-0.1,0.100374,-1.26263,-1.1881
2.94236,1.63676,1.25863,1.97227,-0.1,0.100652,-1.26263,-1.18969
2.94336,1.6383,1.35468,1.97472,-0.1,0.100926,-1.26263,-1.19136
2.94436,1.63983,1.40028,1.97715,-0.1,0.101196,-1.26263,-1.19312
2.94536,1.64136,1.41017,1.97957,-0.1,0.101462,-1.26263,-1.19488
2.94637,1.64443,1.82176,1.98198,-0.1,0.101265,-1.26263,-1.19649
2.94737,1.64597,1.74468,1.98438,-0.1,0.101524,-1.26263,-1.19823
2.94837,1.64903,2.06842,1.98676,-0.1,0.101319,-1.26263,-1.19979
2.94937,1.6521,2.32945,1.98913,-0.1,0.10111,-1.26263,-1.20127
2.95037,1.65517,2.54873,1.99149,-0.1,0.100897,-1.26263,-1.20272
2.95137,1.65824,2.71041,1.99384,-0.1,0.100681,-1.26263,-1.20398
2.95237,1.66131,2.82963,1.99617,-0.1,0.10046,-1.26263,-1.2051
2.95338,1.66437,2.89073,1.99849,-0.1,0.100236,-1.26263,-1.206
2.95438,1.66744,2.93579,2.0008,-0.1,0.100008,-1.26263,-1.2068
2.95538,1.67051,2.94668,2.0031,-0.1,0.0997767,-1.26263,-1.20746
2.95638,1.67511,3.38292,2.00538,-0.1,0.099081,-1.26263,-1.20788
2.95738,1.67818,3.32551,2.00765,-0.1,0.0988418,-1.26263,-1.20816
2.95838,1.68125,3.25637,2.00991,-0.1,0.0985988,-1.26263,-1.20818
2.95938,1.68432,3.15785,2.01216,-0.1,0.0983519,-1.26263,-1.20813
2.96038,1.68892,3.53862,2.01439,-0.1,0.097641,-1.26263,-1.20782
2.96139,1.69199,3.41351,2.01661,-0.1,0.0973864,-1.26263,-1.20735
2.96239,1.69505,3.32126,2.01881,-0.1,0.0971279,-1.26263,-1.20676
2.96339,1.69812,3.23092,2.02101,-0.1,0.0968657,-1.26263,-1.20607
2.96439,1.70119,3.13908,2.02319,-0.1,0.0965997,-1.26263,-1.20523
2.96539,1.70426,3.07136,2.02536,-0.1,0.0963299,-1.26263,-1.20427
2.96639,1.70733,3.02143,2.02751,-0.1,0.0960561,-1.26263,-1.20321
2.96739,1.71039,2.98461,2.02965,-0.1,0.0957785,-1.26263,-1.20206
2.9684,1.71346,2.98268,2.03178,-0.1,0.0954971,-1.26263,-1.20082
2.9694,1.71653,3.03039,2.0339,-0.1,0.0952118,-1.26263,-1.1996
2.9704,1.71806,2.63588,2.03601,-0.1,0.0953827,-1.26263,-1.1984
2.9714,1.72113,2.72554,2.0381,-0.1,0.0950897,-1.26263,-1.19708
2.9724,1.72267,2.41109,2.04017,-0.1,0.095253,-1.26263,-1.1959
2.9734,1.72573,2.5866,2.04224,-0.1,0.0949522,-1.26263,-1.19464
2.9744,1.72727,2.33386,2.04429,-0.1,0.0951077,-1.26263,-1.19347
2.97541,1.7288,2.12229,2.04633,-0.1,0.0952593,-1.26263,-1.19242
2.97641,1.73033,1.94255,2.04836,-0.1,0.0954072,-1.26263,-1.19142
2.97741,1.73187,1.78769,2.05037,-0.1,0.095551,-1.26263,-1.19046
2.97841,1.7334,1.67351,2.05237,-0.1,0.0956909,-1.26263,-1.18957
2.97941,1.73494,1.58931,2.05436,-0.1,0.095827,-1.26263,-1.18879
2.98041,1.73647,1.54956,2.05633,-0.1,0.0959591,-1.26263,-1.18811
2.98141,1.738,1.52025,2.0583,-0.1,0.0960874,-1.26263,-1.18755
2.98241,1.73954,1.52236,2.06024,-0.1,0.0962117,-1.26263,-1.18706
2.98342,1.74107,1.54914,2.06218,-0.1,0.0963321,-1.26263,-1.18666
2.98442,1.74107,1.14227,2.0641,-0.1,0.0969089,-1.26263,-1.18656
2.98542,1.74261,1.1976,2.06601,-0.1,0.0970214,-1.26263,-1.18643
2.98642,1.74414,1.26073,2.06791,-0.1,0.09713,-1.26263,-1.1864
2.98742,1.74567,1.35622,2.06979,-0.1,0.0972348,-1.26263,-1.18641
2.98842,1.74721,1.45344,2.07166,-0.1,0.0973356,-1.26263,-1.1866
2.98942,1.74721,1.07171,2.07352,-0.1,0.0978926,-1.26263,-1.187
2.99043,1.74874,1.14557,2.07536,-0.1,0.0979856,-1.26263,-1.18732
2.99143,1.75028,1.22236,2.07719,-0.1,0.0980746,-1.26263,-1.18771
2.99243,1.75181,1.30272,2.07901,-0.1,0.0981596,-1.26263,-1.18814
2.99343,1.75334,1.38718,2.08081,-0.1,0.0982407,-1.26263,-1.18861
2.99443,1.75488,1.44947,2.0826,-0.1,0.0983178,-1.26263,-1.18918
2.99543,1.75641,1.49539,2.08438,-0.1,0.0983909,-1.26263,-1.18976
2.99643,1.75795,1.52926,2.08615,-0.1,0.0984601,-1.26263,-1.19035
2.99744,1.75948,1.52901,2.0879,-0.1,0.0985254,-1.26263,-1.19098
2.99844,1.76101,1.52882,2.08964,-0.1,0.0985866,-1.26263,-1.19155
2.99944,1.76255,1.50495,2.09136,-0.1,0.098644,-1.26263,-1.19212
3.00044,1.76408,1.48736,2.09307,-0.1,0.0986973,-1.26263,-1.19266
3.00144,1.76715,1.90548,2.09477,-0.1,0.0982865,-1.26263,-1.19307
3.00244,1.76868,1.83163,2.09646,-0.1,0.0983318,-1.26263,-1.19352
3.00344,1.77022,1.75197,2.09813,-0.1,0.0983732,-1.26263,-1.19397
3.00444,1.77329,2.12292,2.09979,-0.1,0.0979504,-1.26263,-1.19425
3.00545,1.77482,1.99196,2.10143,-0.1,0.0979838,-1.26263,-1.19451
3.00645,1.77635,1.87019,2.10307,-0.1,0.0980132,-1.26263,-1.19476
3.00745,1.77942,2.21009,2.10468,-0.1,0.0975785,-1.26263,-1.19485
3.00845,1.78096,2.05624,2.10629,-0.1,0.0975999,-1.26263,-1.19491
3.00945,1.78249,1.91758,2.10788,-0.1,0.0976173,-1.26263,-1.19496
3.01045,1.78556,2.22271,2.10946,-0.1,0.0971705,-1.26263,-1.19483
3.01145,1.78709,2.06554,2.11103,-0.1,0.0971799,-1.26263,-1.19468
3.01246,1.78863,1.90071,2.11258,-0.1,0.0971853,-1.26263,-1.19454
3.01346,1.79169,2.21027,2.11412,-0.1,0.0967265,-1.26263,-1.19418
3.01446,1.79323,2.05637,2.11564,-0.1,0.0967239,-1.26263,-1.19385
3.01546,1.79476,1.91768,2.11715,-0.1,0.0967172,-1.26263,-1.19353
3.01646,1.7963,1.79168,2.11865,-0.1,0.0967066,-1.26263,-1.19316
3.01746,1.79936,2.12987,2.12014,-0.1,0.0962317,-1.26263,-1.19261
3.01846,1.8009,1.99709,2.12161,-0.1,0.0962129,-1.26263,-1.19211
3.01946,1.80243,1.87397,2.12307,-0.1,0.0961902,-1.26263,-1.19162
3.02047,1.80397,1.78318,2.12451,-0.1,0.0961633,-1.26263,-1.19106
3.02147,1.8055,1.69251,2.12594,-0.1,0.0961325,-1.26263,-1.19052
3.02247,1.80703,1.62565,2.12736,-0.1,0.0960977,-1.26263,-1.18993
3.02347,1.80857,1.57635,2.12876,-0.1,0.0960588,-1.26263,-1.18935
3.02447,1.8101,1.54,2.13016,-0.1,0.0960159,-1.26263,-1.18878
3.02547,1.81164,1.53693,2.13153,-0.1,0.0959688,-1.26263,-1.1882
3.02647,1.81317,1.53466,2.1329,-0.1,0.0959177,-1.26263,-1.18766
3.02748,1.8147,1.55821,2.13425,-0.1,0.0958626,-1.26263,-1.1871
3.02848,1.81624,1.60238,2.13558,-0.1,0.0958034,-1.26263,-1.1866
3.02948,1.81624,1.18153,2.13691,-0.1,0.0962004,-1.26263,-1.18627
3.03048,1.81777,1.24887,2.13822,-0.1,0.0961332,-1.26263,-1.18583
3.03148,1.81931,1.34748,2.13951,-0.1,0.0960618,-1.26263,-1.18539
3.03248,1.81931,0.993576,2.14079,-0.1,0.0964466,-1.26263,-1.18519
3.03348,1.82084,1.08796,2.14206,-0.1,0.0963671,-1.26263,-1.18489
3.03449,1.82237,1.22883,2.14332,-0.1,0.0962836,-1.26263,-1.18456
3.03549,1.82237,0.906088,2.14456,-0.1,0.0966561,-1.26263,-1.1845
3.03649,1.82391,1.04578,2.14579,-0.1,0.0965644,-1.26263,-1.18433
3.03749,1.82544,1.22454,2.147,-0.1,0.0964686,-1.26263,-1.18414
3.03849,1.82544,0.902919,2.14821,-0.1,0.096829,-1.26263,-1.18422
3.03949,1.82698,1.06717,2.14939,-0.1,0.096725,-1.26263,-1.18414
3.04049,1.82698,0.786885,2.15057,-0.1,0.0970772,-1.26263,-1.18424
3.04149,1.82851,0.935557,2.15173,-0.1,0.0969651,-1.26263,-1.18426
3.0425,1.83004,1.11646,2.15287,-0.1,0.096849,-1.26263,-1.18423
3.0435,1.83004,0.823227,2.15401,-0.1,0.0971888,-1.26263,-1.18445
3.0445,1.83158,0.98468,2.15513,-0.1,0.0970645,-1.26263,-1.18453
3.0455,1.83311,1.15268,2.15623,-0.1,0.096936,-1.26263,-1.18456
3.0465,1.83311,0.849935,2.15732,-0.1,0.0972636,-1.26263,-1.18481
3.0475,1.83465,1.00437,2.1584,-0.1,0.0971269,-1.26263,-1.18491
3.0485,1.83618,1.19401,2.15947,-0.1,0.0969862,-1.26263,-1.18495
3.04951,1.83618,0.880407,2.16052,-0.1,0.0973015,-1.26263,-1.18524
3.05051,1.83771,1.02684,2.16156,-0.1,0.0971525,-1.26263,-1.18535
3.05151,1.83925,1.18377,2.16258,-0.1,0.0969994,-1.26263,-1.1854
3.05251,1.83925,0.872858,2.16359,-0.1,0.0973025,-1.26263,-1.18564
3.05351,1.84078,0.99895,2.16459,-0.1,0.0971411,-1.26263,-1.18571
3.05451,1.84232,1.13798,2.16557,-0.1,0.0969757,-1.26263,-1.18573
3.05551,1.84385,1.29252,2.16654,-0.1,0.0968062,-1.26263,-1.18573
3.05652,1.84385,0.953048,2.16749,-0.1,0.0970928,-1.26263,-1.1859
3.05752,1.84538,1.0804,2.16843,-0.1,0.0969149,-1.26263,-1.18588
3.05852,1.84692,1.19804,2.16936,-0.1,0.096733,-1.26263,-1.18582
3.05952,1.84845,1.33681,2.17028,-0.1,0.096547,-1.26263,-1.1857
3.06052,1.84845,0.985703,2.17118,-0.1,0.0968171,-1.26263,-1.18575
3.06152,1.84999,1.10448,2.17206,-0.1,0.0966228,-1.26263,-1.18561
3.06252,1.85152,1.24102,2.17293,-0.1,0.0964244,-1.26263,-1.18539
3.06352,1.85152,0.915071,2.17379,-0.1,0.0966821,-1.26263,-1.18536
3.06453,1.85305,1.03008,2.17464,-0.1,0.0964755,-1.26263,-1.18515
3.06553,1.85459,1.18615,2.17547,-0.1,0.0962647,-1.26263,-1.18485
3.06653,1.85459,0.874616,2.17629,-0.1,0.09651,-1.26263,-1.18476
3.06753,1.85612,1.00025,2.17709,-0.1,0.0962909,-1.26263,-1.18449
3.06853,1.85766,1.16416,2.17788,-0.1,0.0960677,-1.26263,-1.18413
3.06953,1.85766,0.858398,2.17866,-0.1,0.0963006,-1.26263,-1.18398
3.07053,1.85919,1.03434,2.17942,-0.1,0.0960691,-1.26263,-1.18365
3.07154,1.85919,0.762679,2.18017,-0.1,0.0962937,-1.26263,-1.18344
3.07254,1.86072,0.917709,2.1809,-0.1,0.0960541,-1.26263,-1.18312
3.07354,1.86072,0.676678,2.18162,-0.1,0.0962703,-1.26263,-1.18286
3.07454,1.86226,0.854295,2.18233,-0.1,0.0960223,-1.26263,-1.18254
3.07554,1.86226,0.629919,2.18303,-0.1,0.0962302,-1.26263,-1.18228
3.07654,1.86379,0.819817,2.1837,-0.1,0.0959739,-1.26263,-1.18196
3.07754,1.86379,0.604497,2.18437,-0.1,0.0961737,-1.26263,-1.18171
3.07855,1.86533,0.823399,2.18502,-0.1,0.0959091,-1.26263,-1.1814
3.07955,1.86533,0.607138,2.18566,-0.1,0.0961005,-1.26263,-1.18116
3.08055,1.86686,0.874296,2.18628,-0.1,0.0958275,-1.26263,-1.1808
3.08155,1.86686,0.644668,2.1869,-0.1,0.0960106,-1.26263,-1.18066
3.08255,1.86686,0.475349,2.18749,-0.1,0.0961896,-1.26263,-1.18044
3.08355,1.86839,0.751901,2.18807,-0.1,0.0959041,-1.26263,-1.18018
3.08455,1.86839,0.554418,2.18864,-0.1,0.0960748,-1.26263,-1.18003
3.08555,1.86839,0.408804,2.1892,-0.1,0.0962413,-1.26263,-1.17986
3.08656,1.86993,0.728053,2.18974,-0.1,0.0959434,-1.26263,-1.17962
3.08756,1.86993,0.536834,2.19027,-0.1,0.0961016,-1.26263,-1.17957
3.08856,1.86993,0.395838,2.19078,-0.1,0.0962555,-1.26263,-1.17944
3.08956,1.86993,0.291874,2.19128,-0.1,0.0964054,-1.26263,-1.17937
3.09056,1.87146,0.570557,2.19176,-0.1,0.0960909,-1.26263,-1.17924
3.09156,1.87146,0.420704,2.19224,-0.1,0.0962324,-1.26263,-1.17914
3.09256,1.87146,0.310208,2.19269,-0.1,0.0963697,-1.26263,-1.17908
3.09357,1.873,0.682159,2.19314,-0.1,0.0960427,-1.26263,-1.17891
3.09457,1.873,0.502994,2.19357,-0.1,0.0961717,-1.26263,-1.17898
3.09557,1.873,0.370886,2.19398,-0.1,0.0962965,-1.26263,-1.1789
3.09657,1.873,0.273475,2.19439,-0.1,0.0964172,-1.26263,-1.17888
3.09757,1.87453,0.628268,2.19477,-0.1,0.0960735,-1.26263,-1.17875
3.09857,1.87453,0.463257,2.19515,-0.1,0.0961859,-1.26263,-1.17879
3.09957,1.87453,0.341585,2.19551,-0.1,0.096294,-1.26263,-1.17873
3.10057,1.87453,0.25187,2.19586,-0.1,0.096398,-1.26263,-1.1787
3.10158,1.87453,0.185718,2.19619,-0.1,0.0964978,-1.26263,-1.17873
3.10258,1.87606,0.492282,2.19651,-0.1,0.0961332,-1.26263,-1.17866
3.10358,1.87606,0.362987,2.19681,-0.1,0.0962247,-1.26263,-1.17859
3.10458,1.87606,0.267651,2.1971,-0.1,0.0963121,-1.26263,-1.17855
3.10558,1.87606,0.197354,2.19738,-0.1,0.0963952,-1.26263,-1.17854
3.10658,1.8776,0.546919,2.19764,-0.1,0.0960139,-1.26263,-1.17843
3.10758,1.8776,0.403274,2.19789,-0.1,0.0960887,-1.26263,-1.17839
3.10859,1.8776,0.297356,2.19813,-0.1,0.0961592,-1.26263,-1.17829
3.10959,1.8776,0.219258,2.19835,-0.1,0.0962256,-1.26263,-1.17822
3.11059,1.8776,0.161671,2.19856,-0.1,0.0962879,-1.26263,-1.17818
3.11159,1.87913,0.496878,2.19875,-0.1,0.0958858,-1.26263,-1.17805
3.11259,1.87913,0.366376,2.19893,-0.1,0.0959396,-1.26263,-1.17791
3.11359,1.87913,0.27015,2.1991,-0.1,0.0959893,-1.26263,-1.17775
3.11459,1.87913,0.199196,2.19925,-0.1,0.0960349,-1.26263,-1.17762
3.1156,1.87913,0.146879,2.19939,-0.1,0.0960762,-1.26263,-1.17751
3.1166,1.87913,0.108302,2.19951,-0.1,0.0961134,-1.26263,-1.17743
3.1176,1.88067,0.481256,2.19962,-0.1,0.0956861,-1.26263,-1.17723
3.1186,1.88067,0.354857,2.19972,-0.1,0.095715,-1.26263,-1.17708
3.1196,1.88067,0.261656,2.1998,-0.1,0.0957396,-1.26263,-1.17685
3.1206,1.88067,0.192933,2.19987,-0.1,0.09576,-1.26263,-1.17663
3.1216,1.88067,0.142261,2.19992,-0.1,0.0957763,-1.26263,-1.17643
3.1226,1.88067,0.104897,2.19996,-0.1,0.0957884,-1.26263,-1.17624
3.12361,1.88067,0.0773462,2.19999,-0.1,0.0957963,-1.26263,-1.17607
3.12461,1.88067,0.0570317,2.2,-0.1,0.0958001,-1.26263,-1.17591
3.12561,1.88067,0.0420527,2.2,-0.1,0.0957996,-1.26263,-1.17577
3.12661,1.88067,0.0310078,2.19998,-0.1,0.095795,-1.26263,-1.17574
3.12761,1.88067,0.0228638,2.19995,-0.1,0.0957861,-1.26263,-1.17574
3.12861,1.88067,0.0168587,2.19991,-0.1,0.0957731,-1.26263,-1.17574
3.12961,1.88067,0.0124309,2.19985,-0.1,0.095756,-1.26263,-1.17574
3.13062,1.88067,0.00916599,2.19978,-0.1,0.0957346,-1.26263,-1.17574
3.13162,1.88067,0.0067586,2.1997,-0.1,0.0957091,-1.26263,-1.17573
3.13262,1.88067,0.00498349,2.1996,-0.1,0.0956794,-1.26263,-1.17573
3.13362,1.88067,0.00367461,2.19948,-0.1,0.0956455,-1.26263,-1.17572
3.13462,1.88067,0.00270949,2.19936,-0.1,0.0956074,-1.26263,-1.17572
3.13562,1.88067,0.00199786,2.19922,-0.1,0.0955652,-1.26263,-1.17571
3.13662,1.8822,0.379142,2.19906,-0.1,0.0950586,-1.26263,-1.17561
3.13763,1.8822,0.279563,2.19889,-0.1,0.0950079,-1.26263,-1.17562
3.13863,1.8822,0.206137,2.19871,-0.1,0.0949531,-1.26263,-1.17562
3.13963,1.8822,0.151997,2.19851,-0.1,0.0948942,-1.26263,-1.17561
3.14063,1.8822,0.112076,2.1983,-0.1,0.094831,-1.26263,-1.1756
3.14163,1.8822,0.0826396,2.19808,-0.1,0.0947637,-1.26263,-1.17559
3.14263,1.8822,0.0609348,2.19784,-0.1,0.0946922,-1.26263,-1.17558
3.14363,1.8822,0.0449306,2.19759,-0.1,0.0946165,-1.26263,-1.17557
3.14463,1.8822,0.0331299,2.19732,-0.1,0.0945367,-1.26263,-1.17555
3.14564,1.8822,0.0244285,2.19704,-0.1,0.0944527,-1.26263,-1.17554
3.14664,1.8822,0.0180125,2.19675,-0.1,0.0943645,-1.26263,-1.17553
3.14764,1.8822,0.0132816,2.19644,-0.1,0.0942721,-1.26263,-1.17551
3.14864,1.8822,0.00979329,2.19612,-0.1,0.0941756,-1.26263,-1.1755
3.14964,1.8822,0.00722114,2.19578,-0.1,0.0940749,-1.26263,-1.17548
3.15064,1.8822,0.00532455,2.19543,-0.1,0.0939699,-1.26263,-1.17547
3.15164,1.8822,0.00392609,2.19507,-0.1,0.0938609,-1.26263,-1.17545
3.15265,1.8822,0.00289492,2.19469,-0.1,0.0937476,-1.26263,-1.17543
3.15365,1.8822,0.00213459,2.1943,-0.1,0.0936303,-1.26263,-1.17542
3.15465,1.8822,0.00157395,2.1939,-0.1,0.0935087,-1.26263,-1.1754
3.15565,1.8822,0.00116056,2.19348,-0.1,0.093383,-1.26263,-1.17538
3.15665,1.8822,0.000855748,2.19304,-0.1,0.093253,-1.26263,-1.17536
3.15765,1.8822,0.000630991,2.1926,-0.1,0.093119,-1.26263,-1.17534
3.15865,1.8822,0.000465265,2.19214,-0.1,0.0929807,-1.26263,-1.17532
3.15966,1.8822,0.000343066,2.19166,-0.1,0.0928383,-1.26263,-1.17529
3.16066,1.8822,0.000252962,2.19117,-0.1,0.0926918,-1.26263,-1.17527
3.16166,1.8822,0.000186523,2.19067,-0.1,0.092541,-1.26263,-1.17525
3.16266,1.8822,0.000137534,2.19015,-0.1,0.0923862,-1.26263,-1.17522
3.16366,1.8822,0.000101411,2.18962,-0.1,0.0922271,-1.26263,-1.1752
3.16466,1.8822,7.47762e-05,2.18908,-0.1,0.0920639,-1.26263,-1.17518
3.16566,1.8822,5.51367e-05,2.18852,-0.1,0.0918965,-1.26263,-1.17516
3.16666,1.8822,4.06554e-05,2.18795,-0.1,0.091725,-1.26263,-1.17513
3.16767,1.8822,2.99775e-05,2.18736,-0.1,0.0915492,-1.26263,-1.1751
3.16867,1.8822,2.21041e-05,2.18676,-0.1,0.0913694,-1.26263,-1.17507
3.16967,1.8822,1.62986e-05,2.18615,-0.1,0.0911854,-1.26263,-1.17505
3.17067,1.8822,1.20179e-05,2.18552,-0.1,0.0909973,-1.26263,-1.17502
3.17167,1.8822,8.86143e-06,2.18488,-0.1,0.0908049,-1.26263,-1.17499
3.17267,1.8822,6.53403e-06,2.18423,-0.1,0.0906085,-1.26263,-1.17496
3.17367,1.8822,4.81791e-06,2.18356,-0.1,0.0904079,-1.26263,-1.17493
3.17468,1.8822,3.55251e-06,2.18288,-0.1,0.0902031,-1.26263,-1.17489
3.17568,1.8822,2.61947e-06,2.18218,-0.1,0.0899942,-1.26263,-1.17486
3.17668,1.88067,-0.35534,2.18147,-0.1,0.0902413,-1.26263,-1.17485
3.17768,1.88067,-0.262012,2.18075,-0.1,0.0900241,-1.26263,-1.17486
3.17868,1.88067,-0.193196,2.18001,-0.1,0.0898028,-1.26263,-1.17482
3.17968,1.88067,-0.142455,2.17926,-0.1,0.0895773,-1.26263,-1.17469
3.18068,1.88067,-0.10504,2.17849,-0.1,0.0893477,-1.26263,-1.17446
3.18168,1.88067,-0.0774516,2.17771,-0.1,0.0891139,-1.26263,-1.17413
3.18269,1.88067,-0.0571094,2.17692,-0.1,0.088876,-1.26263,-1.17371
3.18369,1.88067,-0.04211,2.17611,-0.1,0.0886339,-1.26263,-1.17318
3.18469,1.88067,-0.03105,2.17529,-0.1,0.0883878,-1.26263,-1.17257
3.18569,1.88067,-0.0228949,2.17446,-0.1,0.0881375,-1.26263,-1.17186
3.18669,1.87913,-0.394551,2.17361,-0.1,0.0883432,-1.26263,-1.17108
3.18769,1.87913,-0.290924,2.17275,-0.1,0.0880846,-1.26263,-1.17045
3.18869,1.87913,-0.214515,2.17187,-0.1,0.0878219,-1.26263,-1.16968
3.1897,1.8776,-0.535843,2.17098,-0.1,0.0880153,-1.26263,-1.16884
3.1907,1.8776,-0.395107,2.17008,-0.1,0.0877443,-1.26263,-1.16814
3.1917,1.87606,-0.669004,2.16916,-0.1,0.0879294,-1.26263,-1.16732
3.1927,1.87606,-0.493294,2.16823,-0.1,0.0876504,-1.26263,-1.16663
3.1937,1.87453,-0.719076,2.16729,-0.1,0.0878272,-1.26263,-1.16589
3.1947,1.873,-0.931614,2.16633,-0.1,0.088,-1.26263,-1.16514
3.1957,1.87146,-1.14036,2.16536,-0.1,0.0881686,-1.26263,-1.16444
3.19671,1.87146,-0.840848,2.16437,-0.1,0.0878729,-1.26263,-1.16401
3.19771,1.86993,-0.997674,2.16337,-0.1,0.0880333,-1.26263,-1.16342
3.19871,1.86839,-1.13704,2.16236,-0.1,0.0881896,-1.26263,-1.16287
3.19971,1.86686,-1.26502,2.16133,-0.1,0.0883418,-1.26263,-1.16238
3.20071,1.86533,-1.35939,2.16029,-0.1,0.0884899,-1.26263,-1.162
3.20171,1.86379,-1.45578,2.15924,-0.1,0.0886339,-1.26263,-1.16169
3.20271,1.86226,-1.52685,2.15817,-0.1,0.0887738,-1.26263,-1.16144
3.20371,1.86072,-1.57926,2.15709,-0.1,0.0889095,-1.26263,-1.16126
3.20472,1.85919,-1.6179,2.15599,-0.1,0.0890412,-1.26263,-1.16115
3.20572,1.85766,-1.64639,2.15489,-0.1,0.0891688,-1.26263,-1.1611
3.20672,1.85612,-1.6674,2.15376,-0.1,0.0892922,-1.26263,-1.16112
3.20772,1.85612,-1.22947,2.15263,-0.1,0.0889514,-1.26263,-1.16132
3.20872,1.85459,-1.2619,2.15148,-0.1,0.0890669,-1.26263,-1.1614
3.20972,1.85305,-1.28581,2.15031,-0.1,0.0891781,-1.26263,-1.16153
3.21072,1.85152,-1.30344,2.14914,-0.1,0.0892852,-1.26263,-1.16171
3.21173,1.84999,-1.31644,2.14795,-0.1,0.0893883,-1.26263,-1.16193
3.21273,1.84845,-1.34836,2.14674,-0.1,0.0894872,-1.26263,-1.16213
3.21373,1.84692,-1.37189,2.14552,-0.1,0.0895821,-1.26263,-1.16239
3.21473,1.84538,-1.41297,2.14429,-0.1,0.089673,-1.26263,-1.16261
3.21573,1.84385,-1.46848,2.14305,-0.1,0.0897597,-1.26263,-1.16281
3.21673,1.84232,-1.53622,2.14179,-0.1,0.0898423,-1.26263,-1.16306
3.21773,1.84232,-1.13274,2.14052,-0.1,0.0894608,-1.26263,-1.16345
3.21874,1.84078,-1.19057,2.13923,-0.1,0.0895352,-1.26263,-1.16368
3.21974,1.83925,-1.25555,2.13793,-0.1,0.0896057,-1.26263,-1.16388
3.22074,1.83771,-1.32718,2.13662,-0.1,0.0896721,-1.26263,-1.16405
3.22174,1.83618,-1.43203,2.13529,-0.1,0.0897344,-1.26263,-1.16417
3.22274,1.83618,-1.05592,2.13396,-0.1,0.0893325,-1.26263,-1.16447
3.22374,1.83465,-1.15626,2.1326,-0.1,0.0893867,-1.26263,-1.16454
3.22474,1.83311,-1.25397,2.13124,-0.1,0.0894371,-1.26263,-1.16458
3.22574,1.83158,-1.37805,2.12986,-0.1,0.0894832,-1.26263,-1.16457
3.22675,1.83158,-1.01611,2.12846,-0.1,0.0890651,-1.26263,-1.16473
3.22775,1.83004,-1.12691,2.12705,-0.1,0.0891031,-1.26263,-1.16466
3.22875,1.82851,-1.25755,2.12563,-0.1,0.0891371,-1.26263,-1.16449
3.22975,1.82851,-0.927262,2.1242,-0.1,0.0887069,-1.26263,-1.16452
3.23075,1.82698,-1.03906,2.12275,-0.1,0.0887328,-1.26263,-1.16434
3.23175,1.82544,-1.14383,2.12129,-0.1,0.0887547,-1.26263,-1.16414
3.23275,1.82391,-1.27003,2.11982,-0.1,0.0887725,-1.26263,-1.16382
3.23376,1.82237,-1.38989,2.11833,-0.1,0.0887863,-1.26263,-1.16356
3.23476,1.82237,-1.02484,2.11683,-0.1,0.0883359,-1.26263,-1.16344
3.23576,1.82084,-1.11102,2.11531,-0.1,0.0883417,-1.26263,-1.16313
