# scenario=haptic-curves
theta,free,spring,damped,detents12,detents_smooth,endstops
2.47872,0,-0.1,0,0.0557109,-0.00416066,-0.1
2.48186,0,-0.1,0,0.0544543,-0.00261108,-0.1
2.485,0,-0.1,0,0.0531977,-0.00104682,-0.1
2.48814,0,-0.1,0,0.0519411,0.000523542,-0.1
2.49128,0,-0.1,0,0.0506844,0.00209085,-0.1
2.49442,0,-0.1,0,0.0494277,0.00364628,-0.1
2.49757,0,-0.1,0,0.0481711,0.00518107,-0.1
2.50071,0,-0.1,0,0.0469144,0.00668642,-0.1
2.50385,0,-0.1,0,0.0456579,0.00815362,-0.1
2.50699,0,-0.1,0,0.0444012,0.00957457,-0.1
2.51013,0,-0.1,0,0.0431446,0.0109411,-0.1
2.51327,0,-0.1,0,0.0418879,0.0122456,-0.1
2.51642,0,-0.1,0,0.0406312,0.0134804,-0.1
2.51956,0,-0.1,0,0.0393746,0.0146386,-0.1
2.5227,0,-0.1,0,0.038118,0.0157136,-0.1
2.52584,0,-0.1,0,0.0368614,0.0166993,-0.1
2.52898,0,-0.1,0,0.0356047,0.0175902,-0.1
2.53212,0,-0.1,0,0.0343481,0.0183811,-0.1
2.53527,0,-0.1,0,0.0330914,0.0190676,-0.1
2.53841,0,-0.1,0,0.0318347,0.0196457,-0.1
2.54155,0,-0.1,0,0.0305782,0.0201121,-0.1
2.54469,0,-0.1,0,0.0293215,0.0204643,-0.1
2.54783,0,-0.1,0,0.0280649,0.0207002,-0.1
2.55097,0,-0.1,0,0.0268082,0.0208185,-0.1
2.55412,0,-0.1,0,0.0255516,0.0208185,-0.1
2.55726,0,-0.1,0,0.0242949,0.0207002,-0.1
2.5604,0,-0.1,0,0.0230383,0.0204643,-0.1
2.56354,0,-0.1,0,0.0217817,0.0201121,-0.1
2.56668,0,-0.1,0,0.0205251,0.0196456,-0.1
2.56982,0,-0.1,0,0.0192685,0.0190675,-0.1
2.57296,0,-0.1,0,0.0180118,0.0183811,-0.1
2.57611,0,-0.1,0,0.0167552,0.0175901,-0.1
2.57925,0,-0.1,0,0.0154986,0.0166993,-0.1
2.58239,0,-0.1,0,0.0142419,0.0157136,-0.1
2.58553,0,-0.1,0,0.0129853,0.0146385,-0.1
2.58867,0,-0.1,0,0.0117286,0.0134803,-0.1
2.59181,0,-0.1,0,0.010472,0.0122455,-0.1
2.59496,0,-0.1,0,0.00921531,0.010941,-0.1
2.5981,0,-0.1,0,0.00795875,0.00957456,-0.1
2.60124,0,-0.1,0,0.00670209,0.00815361,-0.1
2.60438,0,-0.1,0,0.00544543,0.00668633,-0.1
2.60752,0,-0.1,0,0.00418878,0.00518099,-0.1
2.61066,0,-0.1,0,0.00293212,0.0036462,-0.1
2.61381,0,-0.1,0,0.00167546,0.00209077,-0.1
2.61695,0,-0.1,0,0.000418901,0.000523535,-0.1
2.62009,0,-0.1,0,-0.000837755,-0.00104675,-0.1
2.62323,0,-0.1,0,-0.00209441,-0.00261117,-0.1
2.62637,0,-0.1,0,-0.00335107,-0.00416074,-0.1
2.62951,0,-0.1,0,-0.00460773,-0.0056866,-0.1
2.63265,0,-0.1,0,-0.00586429,-0.00718007,-0.1
2.6358,0,-0.1,0,-0.00712094,-0.00863282,-0.1
2.63894,0,-0.1,0,-0.0083776,-0.0100366,-0.1
2.64208,0,-0.1,0,-0.00963426,-0.0113833,-0.1
2.64522,0,-0.1,0,-0.0108909,-0.0126653,-0.1
2.64836,0,-0.1,0,-0.0121476,-0.0138753,-0.1
2.6515,0,-0.1,0,-0.0134041,-0.0150064,-0.1
2.65465,0,-0.1,0,-0.0146607,-0.0160523,-0.1
2.65779,0,-0.1,0,-0.0159173,-0.0170071,-0.1
2.66093,0,-0.1,0,-0.017174,-0.0178652,-0.1
2.66407,0,-0.1,0,-0.0184307,-0.0186217,-0.1
2.66721,0,-0.1,0,-0.0196873,-0.0192724,-0.1
2.67035,0,-0.1,0,-0.0209439,-0.0198136,-0.1
2.6735,0,-0.1,0,-0.0222005,-0.0202423,-0.1
2.67664,0,-0.1,0,-0.0234572,-0.020556,-0.1
2.67978,0,-0.1,0,-0.0247138,-0.0207528,-0.1
2.68292,0,-0.1,0,-0.0259705,-0.0208317,-0.1
2.68606,0,-0.1,0,-0.0272272,-0.0207922,-0.1
2.6892,0,-0.1,0,-0.0284837,-0.0206346,-0.1
2.69234,0,-0.1,0,-0.0297404,-0.0203597,-0.1
2.69549,0,-0.1,0,-0.030997,-0.0199692,-0.1
2.69863,0,-0.1,0,-0.0322537,-0.0194652,-0.1
2.70177,0,-0.1,0,-0.0335104,-0.0188505,-0.1
2.70491,0,-0.1,0,-0.034767,-0.0181288,-0.1
2.70805,0,-0.1,0,-0.0360236,-0.0173041,-0.1
2.71119,0,-0.1,0,-0.0372802,-0.016381,-0.1
2.71434,0,-0.1,0,-0.0385369,-0.0153648,-0.1
2.71748,0,-0.1,0,-0.0397935,-0.0142613,-0.1
2.72062,0,-0.1,0,-0.0410502,-0.0130768,-0.1
2.72376,0,-0.1,0,-0.0423069,-0.0118179,-0.1
2.7269,0,-0.1,0,-0.0435634,-0.0104921,-0.1
2.73004,0,-0.1,0,-0.0448201,-0.00910657,-0.1
2.73319,0,-0.1,0,-0.0460767,-0.00766919,-0.1
2.73633,0,-0.1,0,-0.0473334,-0.00618823,-0.1
2.73947,0,-0.1,0,-0.0485899,-0.00467226,-0.1
2.74261,0,-0.1,0,-0.0498466,-0.00312974,-0.1
2.74575,0,-0.1,0,-0.0511032,-0.00156945,-0.1
2.74889,0,-0.1,0,-0.0523598,-7.59948e-08,-0.1
2.75204,0,-0.1,0,-0.0536165,0.0015693,-0.1
2.75518,0,-0.1,0,-0.0548731,0.00312975,-0.1
2.75832,0,-0.1,0,-0.0561298,0.00467242,-0.1
2.76146,0,-0.1,0,-0.0573864,0.00618839,-0.1
2.7646,0,-0.1,0,-0.058643,0.00766919,-0.1
2.76774,0,-0.1,0,-0.0598997,0.00910657,-0.1
2.77088,0,-0.1,0,-0.0611563,0.0104922,-0.1
2.77403,0,-0.1,0,-0.062413,0.0118181,-0.1
2.77717,0,-0.1,0,-0.0636696,0.0130769,-0.1
2.78031,0,-0.1,0,-0.0649263,0.0142615,-0.1
2.78345,0,-0.1,0,-0.0661829,0.0153649,-0.1
2.78659,0,-0.1,0,-0.0674395,0.016381,-0.1
2.78973,0,-0.1,0,-0.0686962,0.0173042,-0.1
2.79288,0,-0.1,0,-0.0699528,0.0181288,-0.1
2.79602,0,-0.1,0,-0.0712095,0.0188506,-0.1
2.79916,0,-0.1,0,-0.0724661,0.0194652,-0.1
2.8023,0,-0.1,0,-0.0737227,0.0199692,-0.1
2.80544,0,-0.1,0,-0.0749794,0.0203597,-0.1
2.80858,0,-0.1,0,-0.076236,0.0206346,-0.1
2.81173,0,-0.1,0,-0.0774927,0.0207922,-0.1
2.81487,0,-0.1,0,-0.0787493,0.0208317,-0.1
2.81801,0,-0.1,0,-0.080006,0.0207528,-0.1
2.82115,0,-0.1,0,-0.0812625,0.0205559,-0.1
2.82429,0,-0.1,0,-0.0825192,0.0202423,-0.1
2.82743,0,-0.1,0,-0.0837758,0.0198137,-0.1
2.83057,0,-0.1,0,-0.0850324,0.0192724,-0.1
2.83372,0,-0.1,0,-0.0862891,0.0186217,-0.1
2.83686,0,-0.1,0,-0.0875457,0.0178652,-0.1
2.84,0,-0.1,0,-0.0888023,0.0170071,-0.1
2.84314,0,-0.1,0,-0.0900589,0.0160524,-0.1
2.84628,0,-0.1,0,-0.0913156,0.0150064,-0.1
2.84942,0,-0.1,0,-0.0925723,0.0138752,-0.1
2.85257,0,-0.1,0,-0.0938289,0.0126651,-0.1
2.85571,0,-0.1,0,-0.0950855,0.0113832,-0.1
2.85885,0,-0.1,0,-0.0963421,0.0100366,-0.1
2.86199,0,-0.1,0,-0.0975988,0.00863282,-0.1
2.86513,0,-0.1,0,-0.0988555,0.00717999,-0.1
2.86827,0,-0.1,0,-0.1,0.00568652,-0.1
2.87142,0,-0.1,0,-0.1,0.00416058,-0.1
2.87456,0,-0.1,0,-0.1,0.00261116,-0.1
2.8777,0,-0.1,0,-0.1,0.00104674,-0.1
2.88084,0,-0.1,0,0.1,-0.000523622,-0.1
2.88398,0,-0.1,0,0.1,-0.00209101,-0.1
2.88712,0,-0.1,0,0.1,-0.00364636,-0.1
2.89027,0,-0.1,0,0.1,-0.00518115,-0.1
2.89341,0,-0.1,0,0.0992744,-0.00668634,-0.1
2.89655,0,-0.1,0,0.0980177,-0.00815369,-0.1
2.89969,0,-0.1,0,0.096761,-0.00957457,-0.1
2.90283,0,-0.1,0,0.0955044,-0.0109412,-0.1
2.90597,0,-0.1,0,0.0942477,-0.0122456,-0.1
2.90912,0,-0.1,0,0.0929911,-0.0134805,-0.1
2.91226,0,-0.1,0,0.0917345,-0.0146386,-0.1
2.9154,0,-0.1,0,0.0904779,-0.0157136,-0.1
2.91854,0,-0.1,0,0.0892213,-0.0166993,-0.1
2.92168,0,-0.1,0,0.0879646,-0.0175901,-0.1
2.92482,0,-0.1,0,0.086708,-0.0183811,-0.1
2.92796,0,-0.1,0,0.0854513,-0.0190676,-0.1
2.93111,0,-0.1,0,0.0841948,-0.0196456,-0.1
2.93425,0,-0.1,0,0.0829381,-0.0201121,-0.1
2.93739,0,-0.1,0,0.0816814,-0.0204643,-0.1
2.94053,0,-0.1,0,0.0804248,-0.0207002,-0.1
2.94367,0,-0.1,0,0.0791681,-0.0208185,-0.1
2.94681,0,-0.1,0,0.0779115,-0.0208185,-0.1
2.94996,0,-0.1,0,0.0766549,-0.0207002,-0.1
2.9531,0,-0.1,0,0.0753983,-0.0204643,-0.1
2.95624,0,-0.1,0,0.0741416,-0.0201121,-0.1
2.95938,0,-0.1,0,0.0728849,-0.0196456,-0.1
2.96252,0,-0.1,0,0.0716283,-0.0190675,-0.1
2.96566,0,-0.1,0,0.0703716,-0.018381,-0.1
2.96881,0,-0.1,0,0.0691151,-0.0175902,-0.1
2.97195,0,-0.1,0,0.0678584,-0.0166993,-0.1
2.97509,0,-0.1,0,0.0666018,-0.0157135,-0.1
2.97823,0,-0.1,0,0.0653451,-0.0146384,-0.1
2.98137,0,-0.1,0,0.0640884,-0.0134803,-0.1
2.98451,0,-0.1,0,0.0628318,-0.0122454,-0.1
2.98765,0,-0.1,0,0.0615752,-0.0109411,-0.1
2.9908,0,-0.1,0,0.0603186,-0.00957449,-0.1
2.99394,0,-0.1,0,0.0590619,-0.00815361,-0.1
2.99708,0,-0.1,0,0.0578053,-0.00668626,-0.1
3.00022,0,-0.1,0,0.0565487,-0.00518106,-0.1
3.00336,0,-0.1,0,0.055292,-0.00364628,-0.1
3.0065,0,-0.1,0,0.0540355,-0.00209092,-0.1
3.00965,0,-0.1,0,0.0527788,-0.000523535,-0.1
3.01279,0,-0.1,0,0.0515222,0.00104683,-0.1
3.01593,0,-0.1,0,0.0502655,0.00261109,-0.1
3.01907,0,-0.1,0,0.0490088,0.00416067,-0.1
3.02221,0,-0.1,0,0.0477522,0.0056866,-0.1
3.02535,0,-0.1,0,0.0464956,0.00718007,-0.1
3.0285,0,-0.1,0,0.045239,0.00863275,-0.1
3.03164,0,-0.1,0,0.0439823,0.0100365,-0.1
3.03478,0,-0.1,0,0.0427257,0.0113833,-0.1
3.03792,0,-0.1,0,0.041469,0.0126653,-0.1
3.04106,0,-0.1,0,0.0402123,0.0138754,-0.1
3.0442,0,-0.1,0,0.0389558,0.0150065,-0.1
3.04734,0,-0.1,0,0.0376991,0.0160524,-0.1
3.05049,0,-0.1,0,0.0364425,0.0170071,-0.1
3.05363,0,-0.1,0,0.0351858,0.0178652,-0.1
3.05677,0,-0.1,0,0.0339292,0.0186217,-0.1
3.05991,0,-0.1,0,0.0326725,0.0192725,-0.1
3.06305,0,-0.1,0,0.0314159,0.0198137,-0.1
3.06619,0,-0.1,0,0.0301593,0.0202423,-0.1
3.06934,0,-0.1,0,0.0289026,0.020556,-0.1
3.07248,0,-0.1,0,0.027646,0.0207528,-0.1
3.07562,0,-0.1,0,0.0263893,0.0208317,-0.1
3.07876,0,-0.1,0,0.0251327,0.0207922,-0.1
3.0819,0,-0.1,0,0.0238761,0.0206346,-0.1
3.08504,0,-0.1,0,0.0226194,0.0203597,-0.1
3.08819,0,-0.1,0,0.0213629,0.0199692,-0.1
3.09133,0,-0.1,0,0.0201062,0.0194652,-0.1
3.09447,0,-0.1,0,0.0188496,0.0188506,-0.1
3.09761,0,-0.1,0,0.017593,0.0181289,-0.1
3.10075,0,-0.1,0,0.0163363,0.0173041,-0.1
3.10389,0,-0.1,0,0.0150797,0.016381,-0.1
3.10704,0,-0.1,0,0.013823,0.0153648,-0.1
3.11018,0,-0.1,0,0.0125664,0.0142614,-0.1
3.11332,0,-0.1,0,0.0113097,0.0130769,-0.1
3.11646,0,-0.1,0,0.0100532,0.0118181,-0.1
3.1196,0,-0.1,0,0.0087965,0.0104921,-0.1
3.12274,0,-0.1,0,0.00753984,0.00910664,-0.1
3.12588,0,-0.1,0,0.00628319,0.00766926,-0.1
3.12903,0,-0.1,0,0.00502653,0.0061883,-0.1
3.13217,0,-0.1,0,0.00376987,0.00467218,-0.1
3.13531,0,-0.1,0,0.00251331,0.00312967,-0.1
3.13845,0,-0.1,0,0.00125666,0.00156921,-0.1
3.14159,0,-0.1,0,0,-3.97496e-09,-0.1
