# scenario=haptic-spring
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
0.302994,0.99709,2.28823,1.22177,-0.0644019,0.0674024,-0.813155,-0.816807
0.303994,1.00016,2.51833,1.22449,-0.0650462,0.0673005,-0.82129,-0.813635
0.304994,1.00169,2.25831,1.22721,-0.0646181,0.0676552,-0.815886,-0.819453
0.305995,1.00476,2.47394,1.22991,-0.0652335,0.067546,-0.823655,-0.816647
0.306995,1.00629,2.22558,1.23261,-0.0648288,0.0678934,-0.818545,-0.822047
0.307995,1.00936,2.44981,1.23529,-0.0654614,0.067777,-0.826532,-0.819447
0.308995,1.0109,2.20778,1.23795,-0.0650693,0.068117,-0.821582,-0.825023
0.309995,1.01396,2.43669,1.24061,-0.0657112,0.0679933,-0.829687,-0.822554
0.310995,1.0155,2.1981,1.24325,-0.0653261,0.068326,-0.824824,-0.828227
0.311996,1.01857,2.45188,1.24588,-0.0660177,0.0681948,-0.833557,-0.825675
0.312996,1.0201,2.23453,1.2485,-0.0656751,0.0685202,-0.82923,-0.829324
0.313996,1.02317,2.47874,1.25111,-0.0663476,0.0683817,-0.837722,-0.829791
0.314996,1.0247,2.25433,1.2537,-0.0659908,0.0686997,-0.833217,-0.833348
0.315996,1.02624,2.03991,1.25628,-0.065654,0.069014,-0.828964,-0.833741
0.316996,1.0293,2.2861,1.25885,-0.0663304,0.0688643,-0.837506,-0.837314
0.317997,1.03084,2.08707,1.26141,-0.0660244,0.0691711,-0.833642,-0.83692
0.318997,1.03391,2.34768,1.26395,-0.0667297,0.069014,-0.842547,-0.835132
0.319997,1.03544,2.13248,1.26648,-0.0663913,0.0693133,-0.838275,-0.841451
0.320997,1.03697,1.95006,1.269,-0.0661186,0.0696088,-0.83483,-0.83945
0.321997,1.04004,2.21985,1.27151,-0.0668422,0.0694405,-0.843967,-0.843575
0.322997,1.04158,2.03822,1.274,-0.066571,0.0697285,-0.840543,-0.843662
0.323998,1.04464,2.31166,1.27649,-0.067302,0.0695526,-0.849772,-0.842234
0.324998,1.04618,2.13114,1.27895,-0.0670329,0.0698331,-0.846376,-0.846161
0.325998,1.04771,1.94908,1.28141,-0.0667609,0.0701098,-0.84294,-0.84742
0.326998,1.05078,2.24593,1.28385,-0.0675386,0.0699225,-0.852761,-0.845089
0.327998,1.05231,2.05745,1.28629,-0.0672537,0.0701916,-0.849163,-0.8521
0.328998,1.05385,1.89474,1.2887,-0.0670203,0.0704569,-0.846216,-0.850647
0.329999,1.05692,2.17906,1.29111,-0.0677731,0.0702582,-0.85572,-0.855178
0.330999,1.05845,2.00814,1.2935,-0.0675233,0.0705158,-0.852566,-0.855564
0.331999,1.05998,1.85838,1.29588,-0.0673158,0.0707697,-0.849947,-0.854274
0.332999,1.06305,2.15225,1.29825,-0.0680876,0.0705594,-0.859692,-0.859061
0.333999,1.06459,1.98838,1.3006,-0.0678519,0.0708056,-0.856716,-0.859643
0.334999,1.06612,1.84381,1.30295,-0.0676548,0.0710479,-0.854227,-0.858498
0.336,1.06919,2.14151,1.30527,-0.0684343,0.0708261,-0.864069,-0.863391
0.337,1.07072,1.98045,1.30759,-0.0682042,0.0710607,-0.861164,-0.864052
0.338,1.07226,1.83797,1.30989,-0.0680113,0.0712914,-0.858728,-0.862964
0.339,1.07532,2.164,1.31218,-0.0688474,0.071058,-0.869286,-0.861326
0.34,1.07686,2.02226,1.31446,-0.068656,0.0712809,-0.866868,-0.866276
0.341,1.07839,1.89252,1.31672,-0.0684885,0.0714999,-0.864754,-0.867399
0.342001,1.07993,1.77313,1.31898,-0.0683418,0.071715,-0.862901,-0.866938
0.343001,1.08299,2.1162,1.32121,-0.069212,0.0714661,-0.873889,-0.865778
0.344001,1.08453,1.96179,1.32344,-0.0689952,0.0716734,-0.871152,-0.873738
0.345001,1.08606,1.82421,1.32565,-0.0688121,0.0718768,-0.86884,-0.872987
0.346001,1.0876,1.72276,1.32785,-0.0687012,0.0720763,-0.86744,-0.871387
0.347001,1.09066,2.07905,1.33004,-0.0695979,0.0718116,-0.878761,-0.870528
0.348002,1.0922,1.95962,1.33221,-0.0694511,0.0720032,-0.876908,-0.876099
0.349002,1.09373,1.84634,1.33437,-0.0693166,0.0721909,-0.875209,-0.877683
0.350002,1.09527,1.73908,1.33651,-0.0691941,0.0723746,-0.873663,-0.877561
0.351002,1.09833,2.09109,1.33865,-0.0700822,0.0720941,-0.884876,-0.876648
0.352002,1.09987,1.9953,1.34077,-0.0699826,0.0722699,-0.883619,-0.87555
0.353002,1.1014,1.89787,1.34287,-0.0698798,0.0724417,-0.882321,-0.881335
0.354003,1.10294,1.8008,1.34497,-0.0697777,0.0726095,-0.881032,-0.883352
0.355003,1.10447,1.7055,1.34705,-0.0696792,0.0727733,-0.879787,-0.883563
0.356003,1.106,1.63523,1.34911,-0.0696307,0.0729332,-0.879175,-0.882824
0.357003,1.10907,2.01451,1.35117,-0.0705733,0.0726288,-0.891077,-0.882607
0.358003,1.11061,1.93884,1.35321,-0.070514,0.0727807,-0.890328,-0.882069
0.359003,1.11214,1.85623,1.35523,-0.0704408,0.0729285,-0.889404,-0.888271
0.360004,1.11367,1.7701,1.35725,-0.0703606,0.0730724,-0.888391,-0.890594
0.361004,1.11521,1.7066,1.35925,-0.0703256,0.0732122,-0.88795,-0.890098
0.362004,1.11674,1.63604,1.36123,-0.0702766,0.0733479,-0.88733,-0.890883
0.363004,1.11828,1.58401,1.36321,-0.0702645,0.0734797,-0.887178,-0.890647
0.364004,1.11981,1.52332,1.36517,-0.0702352,0.0736074,-0.886808,-0.890893
0.365004,1.12134,1.47857,1.36711,-0.0702377,0.0737311,-0.88684,-0.890833
0.366005,1.12441,1.899,1.36905,-0.0712627,0.0733905,-0.899781,-0.890979
0.367005,1.12595,1.85367,1.37097,-0.071264,0.0735061,-0.899798,-0.891257
0.368005,1.12748,1.79343,1.37287,-0.0712356,0.0736176,-0.899439,-0.898085
0.369005,1.12901,1.74902,1.37476,-0.0712388,0.0737251,-0.89948,-0.898207
0.370005,1.13055,1.71627,1.37664,-0.0712654,0.0738284,-0.899815,-0.898459
0.371005,1.13208,1.69212,1.37851,-0.0713091,0.0739277,-0.900367,-0.89894
0.372006,1.13362,1.64909,1.38036,-0.0713151,0.0740229,-0.900443,-0.902261
0.373006,1.13515,1.61737,1.3822,-0.0713437,0.074114,-0.900804,-0.902644
0.374006,1.13668,1.59397,1.38402,-0.0713889,0.0742011,-0.901375,-0.903152
0.375006,1.13822,1.57673,1.38583,-0.0714465,0.074284,-0.902102,-0.903826
0.376006,1.13975,1.56401,1.38763,-0.0715131,0.0743628,-0.902943,-0.904627
0.377006,1.14128,1.55463,1.38941,-0.0715863,0.0744375,-0.903868,-0.905521
0.378007,1.14282,1.52398,1.39118,-0.0716171,0.0745081,-0.904256,-0.907416
0.379007,1.14435,1.50139,1.39293,-0.071664,0.0745746,-0.904848,-0.908003
0.380007,1.14589,1.48473,1.39468,-0.0717227,0.0746369,-0.905589,-0.908695
0.381007,1.14742,1.49617,1.3964,-0.0718376,0.0746952,-0.90704,-0.908573
0.382007,1.14895,1.50461,1.39812,-0.0719465,0.0747492,-0.908415,-0.909902
0.383007,1.15049,1.51083,1.39982,-0.072051,0.0747992,-0.909735,-0.91123
0.384008,1.15202,1.51542,1.40151,-0.0721522,0.074845,-0.911013,-0.912514
0.385008,1.15356,1.5188,1.40318,-0.072251,0.0748866,-0.91226,-0.913765
0.386008,1.15509,1.54652,1.40484,-0.0723985,0.0749241,-0.914122,-0.912326
0.387008,1.15662,1.56695,1.40648,-0.0725314,0.0749574,-0.9158,-0.913942
0.388008,1.15816,1.58202,1.40811,-0.0726536,0.0749866,-0.917343,-0.915513
0.389008,1.15969,1.61994,1.40973,-0.0728214,0.0750116,-0.919463,-0.910384
0.390009,1.16123,1.6479,1.41133,-0.0729694,0.0750324,-0.921331,-0.91212
0.391009,1.16123,1.21509,1.41292,-0.0721038,0.0755093,-0.910401,-0.913945
0.392009,1.16276,1.25129,1.4145,-0.0722682,0.0755217,-0.912477,-0.915716
0.393009,1.16429,1.27799,1.41606,-0.0724137,0.07553,-0.914314,-0.917599
0.394009,1.16583,1.32,1.41761,-0.0725897,0.075534,-0.916537,-0.919146
0.395009,1.16736,1.35098,1.41914,-0.0727437,0.0755339,-0.918481,-0.921132
0.39601,1.1689,1.39755,1.42066,-0.0729289,0.0755296,-0.920819,-0.921992
0.39701,1.17043,1.45711,1.42217,-0.0731401,0.075521,-0.923486,-0.921379
0.39801,1.17196,1.52784,1.42366,-0.0733735,0.0755083,-0.926434,-0.917051
0.39901,1.17196,1.12656,1.42514,-0.072571,0.0759515,-0.9163,-0.919563
0.40001,1.1735,1.18602,1.4266,-0.072782,0.0759303,-0.918964,-0.921974
0.40101,1.17503,1.25219,1.42805,-0.0730063,0.0759049,-0.921797,-0.924178
0.402011,1.17657,1.32471,1.42948,-0.0732434,0.0758753,-0.92479,-0.92573
0.403011,1.1781,1.4034,1.43091,-0.0734928,0.0758414,-0.92794,-0.925652
0.404011,1.17963,1.48823,1.43231,-0.0737545,0.0758032,-0.931244,-0.921718
0.405011,1.17963,1.09735,1.4337,-0.0729728,0.0762211,-0.921373,-0.924522
0.406011,1.18117,1.18681,1.43508,-0.0732437,0.0761745,-0.924794,-0.926988
0.407011,1.1827,1.2765,1.43645,-0.0735152,0.0761236,-0.928222,-0.929001
0.408012,1.18424,1.36785,1.4378,-0.0737899,0.0760685,-0.931691,-0.929276
0.409012,1.18424,1.0086,1.43913,-0.0730714,0.0764693,-0.922618,-0.925717
0.410012,1.18577,1.09904,1.44046,-0.0733443,0.0764057,-0.926064,-0.92879
0.411012,1.1873,1.18805,1.44176,-0.0736144,0.0763378,-0.929474,-0.931621
0.412012,1.18884,1.30264,1.44306,-0.0739356,0.0762656,-0.93353,-0.930975
0.413012,1.18884,0.960506,1.44434,-0.0732513,0.0766494,-0.92489,-0.927835
0.414013,1.19037,1.06358,1.4456,-0.0735495,0.0765686,-0.928655,-0.931258
0.415013,1.19191,1.18563,1.44685,-0.0738856,0.0764837,-0.9329,-0.933417
0.416013,1.19344,1.32766,1.44809,-0.0742617,0.0763944,-0.937648,-0.927722
0.417013,1.19344,0.978957,1.44931,-0.0735643,0.076761,-0.928843,-0.931602
0.418013,1.19497,1.09951,1.45052,-0.0738975,0.0766631,-0.933049,-0.934933
0.419013,1.19651,1.23735,1.45171,-0.0742652,0.0765609,-0.937692,-0.934919
0.420014,1.19651,0.912367,1.45289,-0.0736152,0.0769147,-0.929485,-0.932258
0.421014,1.19804,1.02808,1.45406,-0.0739387,0.0768039,-0.933569,-0.936034
0.422014,1.19958,1.18468,1.45521,-0.0743439,0.0766888,-0.938686,-0.935784
0.423014,1.19958,0.873532,1.45634,-0.0737216,0.0770296,-0.930829,-0.933477
0.424014,1.20111,0.999446,1.45746,-0.0740655,0.0769059,-0.935171,-0.937538
0.425014,1.20264,1.16357,1.45857,-0.0744858,0.0767779,-0.940477,-0.937498
0.426015,1.20264,0.857963,1.45966,-0.0738746,0.0771058,-0.93276,-0.935346
0.427015,1.20418,1.01029,1.46074,-0.0742713,0.0769691,-0.937769,-0.939363
0.428015,1.20571,1.17157,1.46181,-0.0746859,0.0768281,-0.943003,-0.939993
0.429015,1.20571,0.863861,1.46286,-0.0740705,0.077143,-0.935233,-0.937814
0.430015,1.20725,1.03837,1.46389,-0.0745115,0.0769933,-0.940802,-0.940854
0.431015,1.20725,0.76565,1.46491,-0.0739661,0.0772996,-0.933915,-0.936331
0.432016,1.20878,0.919899,1.46592,-0.0743666,0.0771412,-0.938972,-0.941076
0.433016,1.21031,1.13172,1.46691,-0.0748823,0.0769786,-0.945483,-0.935005
0.434016,1.21031,0.834479,1.46789,-0.0742878,0.0772717,-0.937977,-0.940239
0.435016,1.21185,1.01671,1.46885,-0.0747443,0.0771004,-0.943741,-0.943692
0.436016,1.21185,0.749675,1.4698,-0.0742102,0.0773849,-0.936998,-0.939338
0.437016,1.21338,0.954176,1.47073,-0.0747113,0.0772048,-0.943324,-0.943109
0.438017,1.21338,0.703567,1.47165,-0.0742101,0.0774806,-0.936996,-0.939198
0.439017,1.21492,0.896449,1.47256,-0.0746879,0.0772918,-0.943029,-0.944242
0.440017,1.21492,0.661002,1.47345,-0.074217,0.0775589,-0.937083,-0.939221
0.441017,1.21645,0.842736,1.47432,-0.0746725,0.0773613,-0.942834,-0.944677
0.442017,1.21645,0.621396,1.47518,-0.0742298,0.0776197,-0.937245,-0.939297
0.443017,1.21798,0.813533,1.47603,-0.0747061,0.0774135,-0.943259,-0.94501
0.444017,1.21798,0.599863,1.47686,-0.0742788,0.077663,-0.937863,-0.939843
0.445018,1.21952,0.797655,1.47768,-0.0747664,0.077448,-0.94402,-0.945715
0.446018,1.21952,0.588156,1.47848,-0.0743474,0.0776889,-0.93873,-0.940665
0.447018,1.22105,0.789022,1.47927,-0.0748412,0.0774651,-0.944964,-0.946623
0.448018,1.22105,0.58179,1.48004,-0.0744267,0.0776972,-0.939731,-0.941636
0.449018,1.22259,0.806656,1.4808,-0.0749685,0.0774647,-0.946572,-0.947482
0.450018,1.22259,0.594792,1.48155,-0.0745448,0.077688,-0.941222,-0.943114
0.451019,1.22412,0.839973,1.48228,-0.0751271,0.0774467,-0.948575,-0.947963
0.452019,1.22412,0.619359,1.48299,-0.0746859,0.0776613,-0.943004,-0.944888
0.453019,1.22565,0.910113,1.48369,-0.0753595,0.0774112,-0.951508,-0.940332
0.454019,1.22565,0.671077,1.48438,-0.0748814,0.0776169,-0.945472,-0.947164
0.455019,1.22565,0.494823,1.48505,-0.0745289,0.0778183,-0.941021,-0.942664
0.456019,1.22719,0.74253,1.4857,-0.0751163,0.077555,-0.948439,-0.949131
0.45702,1.22719,0.547509,1.48635,-0.0747263,0.0777476,-0.943514,-0.945233
0.45802,1.22872,0.857134,1.48697,-0.0754376,0.0774755,-0.952495,-0.941146
0.45902,1.22872,0.632012,1.48759,-0.0749874,0.0776592,-0.94681,-0.948364
0.46002,1.22872,0.466018,1.48818,-0.0746554,0.0778386,-0.942618,-0.944151
0.46102,1.23026,0.770241,1.48877,-0.0753558,0.0775533,-0.951463,-0.947225
0.46202,1.23026,0.567942,1.48934,-0.0749512,0.0777238,-0.946354,-0.947924
0.463021,1.23026,0.418775,1.48989,-0.0746529,0.0778899,-0.942587,-0.943985
0.464021,1.23179,0.710185,1.49043,-0.0753278,0.0775914,-0.951108,-0.950066
0.465021,1.23179,0.523659,1.49095,-0.0749547,0.0777487,-0.946398,-0.947942
0.466021,1.23179,0.386123,1.49146,-0.0746797,0.0779015,-0.942925,-0.94422
0.467021,1.23332,0.686109,1.49196,-0.0753717,0.0775898,-0.951662,-0.950535
0.468021,1.23332,0.505907,1.49244,-0.0750113,0.0777338,-0.947112,-0.948587
0.469022,1.23332,0.373033,1.4929,-0.0747455,0.0778734,-0.943756,-0.944996
0.470022,1.23486,0.701678,1.49335,-0.0754948,0.0775484,-0.953218,-0.948735
0.471022,1.23486,0.517386,1.49379,-0.0751263,0.0776791,-0.948564,-0.949937
0.472022,1.23486,0.381498,1.49421,-0.0748545,0.0778055,-0.945132,-0.946367
0.473022,1.23486,0.2813,1.49462,-0.0746541,0.0779274,-0.942602,-0.943568
0.474022,1.23639,0.585087,1.49501,-0.0753537,0.0775847,-0.951435,-0.951582
0.475023,1.23639,0.431418,1.49538,-0.0750464,0.0776977,-0.947555,-0.94884
0.476023,1.23639,0.318108,1.49575,-0.0748197,0.0778063,-0.944694,-0.945736
0.477023,1.23639,0.234559,1.49609,-0.0746526,0.0779105,-0.942584,-0.943394
0.478023,1.23793,0.599573,1.49643,-0.0754747,0.0775501,-0.952963,-0.948147
0.479023,1.23793,0.442099,1.49674,-0.0751598,0.0776454,-0.948987,-0.950102
0.480023,1.23793,0.325984,1.49705,-0.0749275,0.0777363,-0.946055,-0.947086
0.481024,1.23793,0.240366,1.49734,-0.0747563,0.0778228,-0.943893,-0.944695
0.482024,1.23793,0.177236,1.49761,-0.07463,0.0779048,-0.942298,-0.942923
0.483024,1.23946,0.532085,1.49787,-0.0754318,0.0775222,-0.952421,-0.950769
0.484024,1.23946,0.392336,1.49811,-0.0751523,0.0775954,-0.948892,-0.949955
0.485024,1.23946,0.289291,1.49834,-0.0749462,0.0776641,-0.94629,-0.947196
0.486024,1.23946,0.21331,1.49855,-0.0747942,0.0777283,-0.944371,-0.945067
0.487025,1.23946,0.157286,1.49875,-0.0746822,0.0777882,-0.942957,-0.943492
0.488025,1.23946,0.115976,1.49894,-0.0745995,0.0778436,-0.941913,-0.942331
0.489025,1.24099,0.53894,1.49911,-0.0755375,0.0774344,-0.953756,-0.941343
0.490025,1.24099,0.397391,1.49926,-0.0752544,0.0774809,-0.950182,-0.950901
0.491025,1.24099,0.293018,1.4994,-0.0750457,0.077523,-0.947546,-0.948411
0.492025,1.24099,0.216059,1.49953,-0.0748918,0.0775606,-0.945603,-0.946269
0.493026,1.24099,0.159312,1.49964,-0.0747783,0.0775938,-0.94417,-0.944671
0.494026,1.24099,0.11747,1.49974,-0.0746946,0.0776226,-0.943113,-0.943492
0.495026,1.24099,0.0866171,1.49982,-0.0746329,0.0776469,-0.942334,-0.942623
0.496026,1.24099,0.0638676,1.49988,-0.0745874,0.0776668,-0.94176,-0.941983
0.497026,1.24099,0.0470932,1.49993,-0.0745538,0.0776822,-0.941336,-0.941511
0.498026,1.24099,0.0347244,1.49997,-0.0745291,0.0776932,-0.941024,-0.941163
0.499027,1.24099,0.0256043,1.49999,-0.0745108,0.0776997,-0.940793,-0.940906
0.500027,1.24253,0.445499,1.5,-0.0754427,0.0772416,-0.952559,-0.947197
0.501027,1.24253,0.328491,1.49999,-0.0752087,0.0772393,-0.949604,-0.950283
0.502027,1.24253,0.242215,1.49997,-0.0750361,0.0772325,-0.947426,-0.948101
0.503027,1.24253,0.178599,1.49993,-0.0749089,0.0772213,-0.945819,-0.946401
0.504027,1.24253,0.131691,1.49988,-0.0748151,0.0772056,-0.944634,-0.94509
0.505028,1.24253,0.097103,1.49981,-0.0747459,0.0771855,-0.943761,-0.9441
0.506028,1.24253,0.0715995,1.49973,-0.0746949,0.0771609,-0.943117,-0.943367
0.507028,1.24253,0.0527943,1.49963,-0.0746573,0.0771319,-0.942642,-0.942826
0.508028,1.24253,0.0389282,1.49952,-0.0746295,0.0770985,-0.942292,-0.942427
0.509028,1.24253,0.0287039,1.4994,-0.0746091,0.0770606,-0.942034,-0.942133
0.510028,1.24253,0.021165,1.49926,-0.074594,0.0770183,-0.941843,-0.941916
0.511029,1.24253,0.0156062,1.4991,-0.0745829,0.0769715,-0.941703,-0.941756
0.512029,1.24253,0.0115073,1.49893,-0.0745747,0.0769203,-0.9416,-0.941637
0.513029,1.24253,0.00848497,1.49874,-0.0745687,0.0768647,-0.941523,-0.94155
0.514029,1.24253,0.00625644,1.49854,-0.0745642,0.0768046,-0.941467,-0.941486
0.515029,1.24253,0.00461322,1.49833,-0.0745609,0.0767401,-0.941425,-0.941438
0.516029,1.24253,0.00340159,1.4981,-0.0745585,0.0766712,-0.941395,-0.941404
0.51703,1.24253,0.00250818,1.49785,-0.0745567,0.0765977,-0.941372,-0.941378
0.51803,1.24253,0.00184942,1.49759,-0.0745554,0.0765199,-0.941356,-0.941359
0.51903,1.24253,0.00136368,1.49732,-0.0745544,0.0764377,-0.941343,-0.941344
0.52003,1.24253,0.00100552,1.49703,-0.0745537,0.076351,-0.941334,-0.941333
0.52103,1.24253,0.000741426,1.49673,-0.0745532,0.0762599,-0.941328,-0.941326
0.52203,1.24253,0.000546695,1.49641,-0.0745528,0.0761643,-0.941323,-0.94132
0.523031,1.24253,0.000403109,1.49608,-0.0745525,0.0760643,-0.941319,-0.941316
0.524031,1.24253,0.000297235,1.49573,-0.0745523,0.0759598,-0.941317,-0.941313
0.525031,1.24253,0.000219168,1.49536,-0.0745521,0.075851,-0.941315,-0.94131
0.526031,1.24253,0.000161605,1.49499,-0.074552,0.0757377,-0.941313,-0.941308
0.527031,1.24253,0.00011916,1.49459,-0.0745519,0.07562,-0.941312,-0.941307
0.528031,1.24253,8.78634e-05,1.49419,-0.0745519,0.0754978,-0.941311,-0.941305
0.529032,1.24253,6.47866e-05,1.49377,-0.0745518,0.0753713,-0.941311,-0.941305
0.530032,1.24253,4.77708e-05,1.49333,-0.0745518,0.0752403,-0.94131,-0.941304
0.531032,1.24253,3.52241e-05,1.49288,-0.0745517,0.0751049,-0.94131,-0.941304
0.532032,1.24253,2.59727e-05,1.49241,-0.0745517,0.074965,-0.94131,-0.941303
0.533032,1.24253,1.91511e-05,1.49193,-0.0745517,0.0748208,-0.941309,-0.941303
0.534032,1.24253,1.41212e-05,1.49143,-0.0745517,0.0746721,-0.941309,-0.941302
0.535033,1.24253,1.04123e-05,1.49092,-0.0745517,0.074519,-0.941309,-0.941302
0.536033,1.24253,7.6776e-06,1.4904,-0.0745517,0.0743615,-0.941309,-0.941302
0.537033,1.24253,5.66112e-06,1.48986,-0.0745517,0.0741996,-0.941309,-0.941301
0.538033,1.24253,4.17426e-06,1.48931,-0.0745517,0.0740332,-0.941309,-0.941301
0.539033,1.24253,3.07792e-06,1.48874,-0.0745517,0.0738625,-0.941309,-0.941301
0.540033,1.24253,2.26952e-06,1.48815,-0.0745517,0.0736873,-0.941309,-0.9413
0.541034,1.24253,1.67344e-06,1.48755,-0.0745517,0.0735077,-0.941309,-0.9413
0.542034,1.24253,1.23392e-06,1.48694,-0.0745517,0.0733238,-0.941309,-0.9413
0.543034,1.24253,9.09841e-07,1.48631,-0.0745517,0.0731354,-0.941309,-0.9413
0.544034,1.24253,6.70877e-07,1.48567,-0.0745517,0.0729426,-0.941309,-0.941299
0.545034,1.24253,4.94675e-07,1.48501,-0.0745517,0.0727454,-0.941309,-0.941299
0.546034,1.24253,3.64752e-07,1.48434,-0.0745517,0.0725439,-0.941309,-0.941299
0.547035,1.24253,2.68952e-07,1.48365,-0.0745517,0.0723379,-0.941309,-0.941299
0.548035,1.24253,1.98313e-07,1.48295,-0.0745517,0.0721275,-0.941309,-0.941299
0.549035,1.24253,1.46227e-07,1.48224,-0.0745517,0.0719127,-0.941309,-0.941298
0.550035,1.24253,1.07822e-07,1.48151,-0.0745517,0.0716936,-0.941309,-0.941298
0.551035,1.24253,7.95029e-08,1.48076,-0.0745517,0.0714701,-0.941309,-0.941298
0.552035,1.24253,5.8622e-08,1.48,-0.0745517,0.0712422,-0.941309,-0.941283
0.553036,1.24253,4.32252e-08,1.47923,-0.0745517,0.0710098,-0.941309,-0.941251
0.554036,1.24253,3.18724e-08,1.47844,-0.0745517,0.0707731,-0.941309,-0.941217
0.555036,1.24253,2.35013e-08,1.47763,-0.0745517,0.0705321,-0.941309,-0.941182
0.556036,1.24253,1.73288e-08,1.47682,-0.0745517,0.0702866,-0.941309,-0.941146
0.557036,1.24253,1.27775e-08,1.47598,-0.0745517,0.0700368,-0.941309,-0.94111
0.558036,1.24099,-0.377669,1.47514,-0.0737043,0.0702428,-0.93061,-0.931028
0.559037,1.24099,-0.278477,1.47427,-0.0739027,0.0699843,-0.933115,-0.932174
0.560037,1.24099,-0.205336,1.4734,-0.074049,0.0697213,-0.934961,-0.934113
0.561037,1.24099,-0.151406,1.47251,-0.0741568,0.0694541,-0.936323,-0.935593
0.562037,1.23946,-0.489309,1.4716,-0.073389,0.0696426,-0.926628,-0.926633
0.563037,1.23946,-0.360795,1.47068,-0.073646,0.0693666,-0.929874,-0.928606
0.564037,1.23793,-0.719459,1.46975,-0.0728366,0.0695464,-0.919655,-0.931023
0.565038,1.23793,-0.530498,1.4688,-0.0732146,0.0692617,-0.924426,-0.923056
0.566038,1.23793,-0.391166,1.46783,-0.0734932,0.0689726,-0.927945,-0.926478
0.567038,1.23639,-0.643771,1.46686,-0.072896,0.0691394,-0.920404,-0.9191
0.568038,1.23639,-0.474688,1.46586,-0.0732341,0.0688417,-0.924673,-0.922971
0.569038,1.23486,-0.705356,1.46486,-0.0726808,0.0689997,-0.917686,-0.91619
0.570038,1.23332,-0.946718,1.46384,-0.072106,0.0691535,-0.910429,-0.914001
0.571039,1.23332,-0.698068,1.4628,-0.0726033,0.0688427,-0.916708,-0.914592
0.572039,1.23179,-0.916124,1.46175,-0.0720752,0.0689878,-0.91004,-0.910337
0.573039,1.23179,-0.675509,1.46068,-0.0725564,0.0686683,-0.916116,-0.913931
0.574039,1.23026,-0.853433,1.45961,-0.0721085,0.0688048,-0.910461,-0.908536
0.575039,1.22872,-1.0559,1.45851,-0.0716115,0.0689369,-0.904186,-0.907437
0.576039,1.22872,-0.778577,1.4574,-0.0721662,0.0686045,-0.911189,-0.908835
0.57704,1.22719,-0.929431,1.45628,-0.0717724,0.0687279,-0.906217,-0.904086
0.57804,1.22565,-1.11194,1.45514,-0.0713154,0.0688471,-0.900446,-0.903543
0.57904,1.22565,-0.819896,1.45399,-0.0718995,0.0685018,-0.907821,-0.905355
0.58004,1.22412,-0.982224,1.45283,-0.0714828,0.0686123,-0.90256,-0.901076
0.58104,1.22259,-1.15087,1.45165,-0.0710534,0.0687185,-0.897139,-0.900167
0.58204,1.22259,-0.8486,1.45045,-0.071658,0.0683603,-0.904772,-0.902229
0.583041,1.22105,-1.00339,1.44925,-0.0712564,0.0684579,-0.899701,-0.898159
0.584041,1.21952,-1.19328,1.44802,-0.0707845,0.0685513,-0.893744,-0.903798
0.585041,1.21952,-0.879872,1.44679,-0.0714113,0.0681801,-0.901658,-0.899243
0.586041,1.21798,-1.05018,1.44553,-0.0709787,0.0682649,-0.896196,-0.89612
0.587041,1.21798,-0.774355,1.44427,-0.0715303,0.0678852,-0.903161,-0.900688
0.588041,1.21645,-0.926317,1.44299,-0.0711344,0.0679614,-0.898161,-0.896018
0.589042,1.21492,-1.10965,1.44169,-0.0706757,0.0680333,-0.89237,-0.895452
0.590042,1.21492,-0.818203,1.44039,-0.0712586,0.0676408,-0.899729,-0.89724
0.591042,1.21338,-0.980976,1.43906,-0.070841,0.0677043,-0.894457,-0.892942
0.592042,1.21185,-1.17675,1.43773,-0.0703574,0.0677634,-0.888351,-0.898411
0.593042,1.21185,-0.867686,1.43638,-0.0709755,0.0673581,-0.896155,-0.893727
0.594042,1.21031,-1.04119,1.43501,-0.0705365,0.0674087,-0.890612,-0.890508
0.595043,1.20878,-1.22115,1.43363,-0.0700845,0.0674551,-0.884905,-0.894888
0.596043,1.20878,-0.900425,1.43224,-0.070726,0.067037,-0.893004,-0.890462
0.597043,1.20725,-1.0416,1.43083,-0.0703516,0.0670749,-0.888277,-0.886556
0.598043,1.20571,-1.19465,1.42941,-0.0699534,0.0671085,-0.88325,-0.886065
0.599043,1.20571,-0.880884,1.42797,-0.070581,0.0666778,-0.891174,-0.88844
0.600043,1.20418,-1.00487,1.42652,-0.070241,0.066703,-0.886881,-0.884434
0.601044,1.20264,-1.14234,1.42506,-0.069874,0.0667239,-0.882247,-0.881829
0.602044,1.20111,-1.29574,1.42358,-0.0694751,0.0667407,-0.877211,-0.886935
