# scenario=load
t,iq_ref,iq,tau_e,tau_load,omega,theta_m
0.189043,0.4,0.400655,0.0317298,0.03168,71.7535,13.9667
0.189093,0.4,0.400655,0.0317298,0.03168,71.7425,13.9703
0.189143,0.4,0.400655,0.0317298,0.03168,71.7315,13.9739
0.189193,0.4,0.400655,0.0317298,0.03168,71.7205,13.9775
0.189243,0.4,0.400655,0.0317299,0.03168,71.7095,13.9811
0.189293,0.4,0.400655,0.0317299,0.03168,71.6986,13.9846
0.189343,0.4,0.400655,0.0317299,0.03168,71.6876,13.9882
0.189393,0.4,0.400655,0.0317299,0.03168,71.6766,13.9918
0.189443,0.4,0.400655,0.0317299,0.03168,71.6656,13.9954
0.189493,0.4,0.400656,0.0317299,0.03168,71.6546,13.999
0.189543,0.4,0.400655,0.0317299,0.03168,71.6436,14.0026
0.189593,0.4,0.400655,0.0317299,0.03168,71.6326,14.0062
0.189643,0.4,0.400655,0.0317299,0.03168,71.6217,14.0098
0.189693,0.4,0.400655,0.0317298,0.03168,71.6107,14.0133
0.189743,0.4,0.400655,0.0317298,0.03168,71.5997,14.0169
0.189793,0.4,0.400655,0.0317298,0.03168,71.5887,14.0205
0.189843,0.4,0.400655,0.0317298,0.03168,71.5777,14.0241
0.189893,0.4,0.400655,0.0317298,0.03168,71.5667,14.0276
0.189943,0.4,0.400655,0.0317298,0.03168,71.5557,14.0312
0.189993,0.4,0.400655,0.0317298,0.03168,71.5448,14.0348
0.190043,0.4,0.400655,0.0317299,0.03168,71.5338,14.0384
0.190093,0.4,0.400655,0.0317299,0.03168,71.5228,14.0419
0.190143,0.4,0.400655,0.0317299,0.03168,71.5118,14.0455
0.190193,0.4,0.400655,0.0317299,0.03168,71.5008,14.0491
0.190243,0.4,0.400655,0.0317299,0.03168,71.4899,14.0527
0.190293,0.4,0.400655,0.0317299,0.03168,71.4789,14.0562
0.190343,0.4,0.400655,0.0317299,0.03168,71.4679,14.0598
0.190393,0.4,0.400655,0.0317298,0.03168,71.4569,14.0634
0.190443,0.4,0.400655,0.0317298,0.03168,71.446,14.067
0.190493,0.4,0.400655,0.0317298,0.03168,71.435,14.0705
0.190543,0.4,0.400655,0.0317298,0.03168,71.424,14.0741
0.190593,0.4,0.400654,0.0317298,0.03168,71.4131,14.0777
0.190643,0.4,0.400654,0.0317298,0.03168,71.4021,14.0813
0.190693,0.4,0.400654,0.0317298,0.03168,71.3911,14.0848
0.190743,0.4,0.400654,0.0317298,0.03168,71.3802,14.0884
0.190793,0.4,0.400654,0.0317298,0.03168,71.3692,14.092
0.190843,0.4,0.400655,0.0317298,0.03168,71.3582,14.0955
0.190893,0.4,0.400654,0.0317298,0.03168,71.3473,14.0991
0.190943,0.4,0.400654,0.0317298,0.03168,71.3363,14.1027
0.190993,0.4,0.400654,0.0317298,0.03168,71.3254,14.1062
0.191043,0.4,0.400655,0.0317298,0.03168,71.3144,14.1098
0.191093,0.4,0.400654,0.0317298,0.03168,71.3035,14.1134
0.191143,0.4,0.400654,0.0317298,0.03168,71.2925,14.1169
0.191193,0.4,0.400654,0.0317298,0.03168,71.2816,14.1205
0.191243,0.4,0.400654,0.0317298,0.03168,71.2707,14.1241
0.191293,0.4,0.400654,0.0317298,0.03168,71.2597,14.1276
0.191343,0.4,0.400654,0.0317297,0.03168,71.2488,14.1312
0.191393,0.4,0.400654,0.0317297,0.03168,71.2379,14.1348
0.191443,0.4,0.400653,0.0317297,0.03168,71.2269,14.1383
0.191493,0.4,0.400653,0.0317297,0.03168,71.216,14.1419
0.191543,0.4,0.400652,0.0317296,0.03168,71.2051,14.1454
0.191593,0.4,0.400652,0.0317296,0.03168,71.1942,14.149
0.191643,0.4,0.400652,0.0317297,0.03168,71.1833,14.1525
0.191693,0.4,0.400652,0.0317297,0.03168,71.1724,14.1561
0.191743,0.4,0.400652,0.0317297,0.03168,71.1615,14.1597
0.191793,0.4,0.400652,0.0317296,0.03168,71.1506,14.1632
0.191843,0.4,0.400652,0.0317296,0.03168,71.1397,14.1668
0.191893,0.4,0.400652,0.0317296,0.03168,71.1287,14.1703
0.191943,0.4,0.400652,0.0317296,0.03168,71.1178,14.1739
0.191993,0.4,0.400652,0.0317296,0.03168,71.1069,14.1774
0.192043,0.4,0.400652,0.0317296,0.03168,71.096,14.181
0.192093,0.4,0.400652,0.0317296,0.03168,71.0851,14.1846
0.192143,0.4,0.400652,0.0317296,0.03168,71.0742,14.1881
0.192193,0.4,0.400651,0.0317296,0.03168,71.0633,14.1917
0.192243,0.4,0.400651,0.0317296,0.03168,71.0524,14.1952
0.192293,0.4,0.400651,0.0317296,0.03168,71.0415,14.1988
0.192343,0.4,0.400651,0.0317295,0.03168,71.0306,14.2023
0.192393,0.4,0.400651,0.0317295,0.03168,71.0196,14.2059
0.192443,0.4,0.400651,0.0317295,0.03168,71.0087,14.2094
0.192493,0.4,0.400651,0.0317295,0.03168,70.9978,14.213
0.192543,0.4,0.400651,0.0317295,0.03168,70.9869,14.2165
0.192593,0.4,0.400651,0.0317295,0.03168,70.976,14.2201
0.192643,0.4,0.400651,0.0317295,0.03168,70.9651,14.2236
0.192693,0.4,0.400651,0.0317295,0.03168,70.9542,14.2272
0.192743,0.4,0.400651,0.0317295,0.03168,70.9433,14.2307
0.192793,0.4,0.400651,0.0317296,0.03168,70.9324,14.2343
0.192843,0.4,0.400651,0.0317295,0.03168,70.9215,14.2378
0.192893,0.4,0.400651,0.0317296,0.03168,70.9105,14.2413
0.192943,0.4,0.400651,0.0317295,0.03168,70.8996,14.2449
0.192993,0.4,0.400651,0.0317295,0.03168,70.8887,14.2484
0.193043,0.4,0.400651,0.0317295,0.03168,70.8778,14.252
0.193093,0.4,0.400651,0.0317295,0.03168,70.8669,14.2555
0.193143,0.4,0.400651,0.0317295,0.03168,70.856,14.2591
0.193193,0.4,0.40065,0.0317295,0.03168,70.8451,14.2626
0.193243,0.4,0.40065,0.0317295,0.03168,70.8342,14.2662
0.193293,0.4,0.40065,0.0317295,0.03168,70.8233,14.2697
0.193343,0.4,0.40065,0.0317295,0.03168,70.8124,14.2732
0.193393,0.4,0.40065,0.0317295,0.03168,70.8014,14.2768
0.193443,0.4,0.400651,0.0317295,0.03168,70.7905,14.2803
0.193493,0.4,0.400651,0.0317295,0.03168,70.7796,14.2838
0.193543,0.4,0.400651,0.0317296,0.03168,70.7687,14.2874
0.193593,0.4,0.400651,0.0317296,0.03168,70.7578,14.2909
0.193643,0.4,0.400651,0.0317295,0.03168,70.7469,14.2945
0.193693,0.4,0.400651,0.0317296,0.03168,70.736,14.298
0.193743,0.4,0.400651,0.0317296,0.03168,70.7251,14.3015
0.193793,0.4,0.400651,0.0317296,0.03168,70.7142,14.3051
0.193843,0.4,0.400651,0.0317296,0.03168,70.7033,14.3086
0.193893,0.4,0.400651,0.0317295,0.03168,70.6923,14.3122
0.193943,0.4,0.400651,0.0317296,0.03168,70.6814,14.3157
0.193993,0.4,0.400651,0.0317295,0.03168,70.6705,14.3192
0.194043,0.4,0.40065,0.0317295,0.03168,70.6596,14.3228
0.194093,0.4,0.40065,0.0317295,0.03168,70.6487,14.3263
0.194143,0.4,0.40065,0.0317295,0.03168,70.6378,14.3298
0.194193,0.4,0.40065,0.0317295,0.03168,70.6269,14.3333
0.194243,0.4,0.40065,0.0317295,0.03168,70.616,14.3369
0.194293,0.4,0.40065,0.0317295,0.03168,70.6051,14.3404
0.194343,0.4,0.40065,0.0317295,0.03168,70.5942,14.3439
0.194393,0.4,0.400651,0.0317295,0.03168,70.5832,14.3475
0.194443,0.4,0.400651,0.0317295,0.03168,70.5723,14.351
0.194493,0.4,0.400651,0.0317295,0.03168,70.5614,14.3545
0.194543,0.4,0.400651,0.0317295,0.03168,70.5505,14.358
0.194593,0.4,0.400651,0.0317296,0.03168,70.5396,14.3616
0.194643,0.4,0.400651,0.0317296,0.03168,70.5287,14.3651
0.194693,0.4,0.400651,0.0317296,0.03168,70.5178,14.3686
0.194743,0.4,0.400651,0.0317295,0.03168,70.5069,14.3722
0.194793,0.4,0.400651,0.0317296,0.03168,70.496,14.3757
0.194843,0.4,0.400651,0.0317296,0.03168,70.4851,14.3792
0.194893,0.4,0.400651,0.0317295,0.03168,70.4741,14.3827
0.194943,0.4,0.40065,0.0317295,0.03168,70.4632,14.3863
0.194993,0.4,0.40065,0.0317295,0.03168,70.4523,14.3898
0.195043,0.4,0.40065,0.0317295,0.03168,70.4414,14.3933
0.195093,0.4,0.40065,0.0317295,0.03168,70.4305,14.3968
0.195143,0.4,0.40065,0.0317295,0.03168,70.4196,14.4003
0.195193,0.4,0.400651,0.0317295,0.03168,70.4087,14.4039
0.195243,0.4,0.400651,0.0317296,0.03168,70.3978,14.4074
0.195293,0.4,0.400651,0.0317296,0.03168,70.3869,14.4109
0.195343,0.4,0.400651,0.0317296,0.03168,70.376,14.4144
0.195393,0.4,0.400651,0.0317296,0.03168,70.365,14.4179
0.195443,0.4,0.400651,0.0317296,0.03168,70.3541,14.4215
0.195493,0.4,0.400651,0.0317296,0.03168,70.3432,14.425
0.195542,0.4,0.400651,0.0317296,0.03168,70.3323,14.4285
0.195592,0.4,0.400651,0.0317296,0.03168,70.3214,14.432
0.195642,0.4,0.400651,0.0317296,0.03168,70.3105,14.4355
0.195692,0.4,0.400651,0.0317296,0.03168,70.2996,14.439
0.195742,0.4,0.400651,0.0317296,0.03168,70.2887,14.4426
0.195792,0.4,0.400651,0.0317296,0.03168,70.2778,14.4461
0.195842,0.4,0.40065,0.0317295,0.03168,70.2669,14.4496
0.195892,0.4,0.40065,0.0317295,0.03168,70.2559,14.4531
0.195942,0.4,0.40065,0.0317295,0.03168,70.245,14.4566
0.195992,0.4,0.40065,0.0317295,0.03168,70.2341,14.4601
0.196042,0.4,0.400651,0.0317295,0.03168,70.2232,14.4636
0.196092,0.4,0.400651,0.0317296,0.03168,70.2123,14.4671
0.196142,0.4,0.400651,0.0317296,0.03168,70.2014,14.4706
0.196192,0.4,0.400651,0.0317296,0.03168,70.1905,14.4742
0.196242,0.4,0.400651,0.0317296,0.03168,70.1796,14.4777
0.196292,0.4,0.400651,0.0317296,0.03168,70.1687,14.4812
0.196342,0.4,0.400651,0.0317296,0.03168,70.1578,14.4847
0.196392,0.4,0.400651,0.0317296,0.03168,70.1468,14.4882
0.196442,0.4,0.400651,0.0317296,0.03168,70.1359,14.4917
0.196492,0.4,0.400651,0.0317296,0.03168,70.125,14.4952
0.196542,0.4,0.400651,0.0317296,0.03168,70.1141,14.4987
0.196592,0.4,0.400651,0.0317296,0.03168,70.1032,14.5022
0.196642,0.4,0.400651,0.0317296,0.03168,70.0923,14.5057
0.196692,0.4,0.40065,0.0317295,0.03168,70.0814,14.5092
0.196742,0.4,0.40065,0.0317295,0.03168,70.0705,14.5127
0.196792,0.4,0.40065,0.0317295,0.03168,70.0596,14.5162
0.196842,0.4,0.40065,0.0317295,0.03168,70.0487,14.5197
0.196892,0.4,0.400651,0.0317296,0.03168,70.0377,14.5232
0.196942,0.4,0.400651,0.0317296,0.03168,70.0268,14.5267
0.196992,0.4,0.400651,0.0317296,0.03168,70.0159,14.5302
0.197042,0.4,0.400651,0.0317296,0.03168,70.005,14.5337
0.197092,0.4,0.400651,0.0317296,0.03168,69.9941,14.5372
0.197142,0.4,0.400651,0.0317296,0.03168,69.9832,14.5407
0.197192,0.4,0.400651,0.0317296,0.03168,69.9723,14.5442
0.197242,0.4,0.400651,0.0317296,0.03168,69.9614,14.5477
0.197292,0.4,0.400651,0.0317296,0.03168,69.9505,14.5512
0.197342,0.4,0.400651,0.0317296,0.03168,69.9396,14.5547
0.197392,0.4,0.400651,0.0317296,0.03168,69.9287,14.5582
0.197442,0.4,0.400651,0.0317296,0.03168,69.9178,14.5617
0.197492,0.4,0.400651,0.0317296,0.03168,69.9069,14.5652
0.197542,0.4,0.40065,0.0317295,0.03168,69.896,14.5687
0.197592,0.4,0.40065,0.0317295,0.03168,69.8851,14.5722
0.197642,0.4,0.40065,0.0317295,0.03168,69.8742,14.5757
0.197692,0.4,0.40065,0.0317295,0.03168,69.8633,14.5792
0.197742,0.4,0.40065,0.0317295,0.03168,69.8524,14.5827
0.197792,0.4,0.40065,0.0317295,0.03168,69.8416,14.5862
0.197842,0.4,0.40065,0.0317295,0.03168,69.8307,14.5897
0.197892,0.4,0.40065,0.0317295,0.03168,69.8198,14.5932
0.197942,0.4,0.40065,0.0317295,0.03168,69.8089,14.5967
0.197992,0.4,0.40065,0.0317295,0.03168,69.798,14.6001
0.198042,0.4,0.40065,0.0317295,0.03168,69.7872,14.6036
0.198092,0.4,0.40065,0.0317295,0.03168,69.7763,14.6071
0.198142,0.4,0.40065,0.0317295,0.03168,69.7654,14.6106
0.198192,0.4,0.40065,0.0317295,0.03168,69.7545,14.6141
0.198242,0.4,0.40065,0.0317295,0.03168,69.7437,14.6176
0.198292,0.4,0.40065,0.0317295,0.03168,69.7328,14.6211
0.198342,0.4,0.400649,0.0317295,0.03168,69.722,14.6246
0.198392,0.4,0.400649,0.0317295,0.03168,69.7111,14.6281
0.198442,0.4,0.400649,0.0317294,0.03168,69.7003,14.6315
0.198492,0.4,0.400648,0.0317294,0.03168,69.6894,14.635
0.198542,0.4,0.400648,0.0317294,0.03168,69.6786,14.6385
0.198592,0.4,0.400648,0.0317294,0.03168,69.6678,14.642
0.198642,0.4,0.400648,0.0317294,0.03168,69.6569,14.6455
0.198692,0.4,0.400648,0.0317294,0.03168,69.6461,14.649
0.198742,0.4,0.400648,0.0317294,0.03168,69.6353,14.6524
0.198792,0.4,0.400648,0.0317294,0.03168,69.6244,14.6559
0.198842,0.4,0.400648,0.0317294,0.03168,69.6136,14.6594
0.198892,0.4,0.400648,0.0317294,0.03168,69.6028,14.6629
0.198942,0.4,0.400648,0.0317294,0.03168,69.5919,14.6664
0.198992,0.4,0.400647,0.0317293,0.03168,69.5811,14.6698
0.199042,0.4,0.400647,0.0317293,0.03168,69.5703,14.6733
0.199092,0.4,0.400647,0.0317293,0.03168,69.5594,14.6768
0.199142,0.4,0.400647,0.0317293,0.03168,69.5486,14.6803
0.199192,0.4,0.400647,0.0317293,0.03168,69.5378,14.6838
0.199242,0.4,0.400647,0.0317293,0.03168,69.5269,14.6872
0.199292,0.4,0.400647,0.0317293,0.03168,69.5161,14.6907
0.199342,0.4,0.400646,0.0317292,0.03168,69.5053,14.6942
0.199392,0.4,0.400646,0.0317292,0.03168,69.4944,14.6977
0.199442,0.4,0.400646,0.0317292,0.03168,69.4836,14.7011
0.199492,0.4,0.400646,0.0317292,0.03168,69.4728,14.7046
0.199542,0.4,0.400646,0.0317293,0.03168,69.4619,14.7081
0.199592,0.4,0.400646,0.0317293,0.03168,69.4511,14.7115
0.199642,0.4,0.400646,0.0317293,0.03168,69.4403,14.715
0.199692,0.4,0.400647,0.0317293,0.03168,69.4294,14.7185
0.199742,0.4,0.400647,0.0317293,0.03168,69.4186,14.722
0.199792,0.4,0.400647,0.0317293,0.03168,69.4078,14.7254
0.199842,0.4,0.400646,0.0317293,0.03168,69.3969,14.7289
0.199892,0.4,0.400646,0.0317293,0.03168,69.3861,14.7324
0.199942,0.4,0.400646,0.0317293,0.03168,69.3753,14.7358
0.199992,0.4,0.400646,0.0317293,0.03168,69.3644,14.7393
0.200042,0.4,0.400646,0.0317293,0.03168,69.3536,14.7428
0.200092,0.4,0.400646,0.0317293,0.03168,69.3428,14.7463
0.200142,0.4,0.400646,0.0317293,0.03168,69.3319,14.7497
0.200192,0.4,0.400646,0.0317292,0.03168,69.3211,14.7532
0.200242,0.4,0.400646,0.0317292,0.03168,69.3102,14.7567
0.200292,0.4,0.400646,0.0317292,0.03168,69.2994,14.7601
0.200342,0.4,0.400646,0.0317292,0.03168,69.2886,14.7636
0.200392,0.4,0.400646,0.0317292,0.03168,69.2777,14.767
0.200442,0.4,0.400646,0.0317292,0.03168,69.2669,14.7705
0.200492,0.4,0.400646,0.0317293,0.03168,69.2561,14.774
0.200542,0.4,0.400646,0.0317293,0.03168,69.2452,14.7774
0.200592,0.4,0.400646,0.0317293,0.03168,69.2344,14.7809
0.200642,0.4,0.400646,0.0317293,0.03168,69.2236,14.7843
0.200692,0.4,0.400646,0.0317293,0.03168,69.2127,14.7878
0.200742,0.4,0.400646,0.0317293,0.03168,69.2019,14.7913
0.200792,0.4,0.400646,0.0317293,0.03168,69.1911,14.7947
0.200842,0.4,0.400647,0.0317293,0.03168,69.1802,14.7982
0.200892,0.4,0.400647,0.0317293,0.03168,69.1694,14.8017
0.200942,0.4,0.400646,0.0317293,0.03168,69.1586,14.8051
0.200992,0.4,0.400646,0.0317293,0.03168,69.1477,14.8086
0.201042,0.4,0.400646,0.0317293,0.03168,69.1369,14.812
0.201092,0.4,0.400646,0.0317292,0.03168,69.1261,14.8155
0.201142,0.4,0.400646,0.0317292,0.03168,69.1152,14.8189
0.201192,0.4,0.400646,0.0317292,0.03168,69.1044,14.8224
0.201242,0.4,0.400646,0.0317292,0.03168,69.0936,14.8258
0.201292,0.4,0.400646,0.0317293,0.03168,69.0827,14.8293
0.201342,0.4,0.400646,0.0317293,0.03168,69.0719,14.8327
0.201392,0.4,0.400646,0.0317293,0.03168,69.0611,14.8362
0.201442,0.4,0.400647,0.0317293,0.03168,69.0502,14.8397
0.201492,0.4,0.400647,0.0317293,0.03168,69.0394,14.8431
0.201542,0.4,0.400647,0.0317293,0.03168,69.0286,14.8466
0.201592,0.4,0.400647,0.0317293,0.03168,69.0177,14.85
0.201642,0.4,0.400647,0.0317293,0.03168,69.0069,14.8535
0.201692,0.4,0.400647,0.0317293,0.03168,68.9961,14.8569
0.201742,0.4,0.400646,0.0317293,0.03168,68.9852,14.8604
0.201792,0.4,0.400646,0.0317293,0.03168,68.9744,14.8638
0.201842,0.4,0.400646,0.0317293,0.03168,68.9636,14.8673
0.201892,0.4,0.400646,0.0317293,0.03168,68.9527,14.8707
0.201942,0.4,0.400646,0.0317293,0.03168,68.9419,14.8742
0.201992,0.4,0.400646,0.0317292,0.03168,68.9311,14.8776
0.202042,0.4,0.400646,0.0317292,0.03168,68.9202,14.8811
0.202092,0.4,0.400646,0.0317293,0.03168,68.9094,14.8845
0.202142,0.4,0.400646,0.0317293,0.03168,68.8986,14.8879
0.202192,0.4,0.400646,0.0317293,0.03168,68.8877,14.8914
0.202242,0.4,0.400646,0.0317293,0.03168,68.8769,14.8948
0.202292,0.4,0.400646,0.0317293,0.03168,68.8661,14.8983
0.202342,0.4,0.400646,0.0317293,0.03168,68.8552,14.9017
0.202392,0.4,0.400646,0.0317293,0.03168,68.8444,14.9052
0.202442,0.4,0.400647,0.0317293,0.03168,68.8336,14.9086
0.202492,0.4,0.400647,0.0317293,0.03168,68.8227,14.912
0.202542,0.4,0.400647,0.0317293,0.03168,68.8119,14.9155
0.202592,0.4,0.400647,0.0317293,0.03168,68.8011,14.9189
0.202642,0.4,0.400647,0.0317293,0.03168,68.7902,14.9224
0.202692,0.4,0.400646,0.0317293,0.03168,68.7794,14.9258
0.202742,0.4,0.400646,0.0317293,0.03168,68.7686,14.9293
0.202792,0.4,0.400646,0.0317293,0.03168,68.7577,14.9327
0.202842,0.4,0.400646,0.0317293,0.03168,68.7469,14.9361
0.202892,0.4,0.400646,0.0317293,0.03168,68.7361,14.9396
0.202942,0.4,0.400646,0.0317293,0.03168,68.7252,14.943
0.202992,0.4,0.400646,0.0317293,0.03168,68.7144,14.9464
0.203042,0.4,0.400646,0.0317293,0.03168,68.7036,14.9499
0.203092,0.4,0.400646,0.0317293,0.03168,68.6927,14.9533
0.203141,0.4,0.400646,0.0317293,0.03168,68.6819,14.9567
0.203191,0.4,0.400647,0.0317293,0.03168,68.6711,14.9602
0.203241,0.4,0.400647,0.0317293,0.03168,68.6602,14.9636
0.203291,0.4,0.400647,0.0317293,0.03168,68.6494,14.967
0.203341,0.4,0.400647,0.0317293,0.03168,68.6386,14.9705
0.203391,0.4,0.400647,0.0317293,0.03168,68.6277,14.9739
0.203441,0.4,0.400647,0.0317293,0.03168,68.6169,14.9773
0.203491,0.4,0.400647,0.0317293,0.03168,68.6061,14.9808
0.203541,0.4,0.400647,0.0317293,0.03168,68.5952,14.9842
0.203591,0.4,0.400647,0.0317293,0.03168,68.5844,14.9876
0.203641,0.4,0.400647,0.0317293,0.03168,68.5736,14.9911
0.203691,0.4,0.400646,0.0317293,0.03168,68.5627,14.9945
0.203741,0.4,0.400646,0.0317293,0.03168,68.5519,14.9979
0.203791,0.4,0.400646,0.0317293,0.03168,68.5411,15.0013
0.203841,0.4,0.400646,0.0317293,0.03168,68.5302,15.0048
0.203891,0.4,0.400646,0.0317293,0.03168,68.5194,15.0082
0.203941,0.4,0.400646,0.0317293,0.03168,68.5086,15.0116
0.203991,0.4,0.400646,0.0317293,0.03168,68.4977,15.015
0.204041,0.4,0.400646,0.0317293,0.03168,68.4869,15.0185
0.204091,0.4,0.400646,0.0317293,0.03168,68.4761,15.0219
0.204141,0.4,0.400647,0.0317293,0.03168,68.4652,15.0253
0.204191,0.4,0.400647,0.0317293,0.03168,68.4544,15.0287
0.204241,0.4,0.400647,0.0317293,0.03168,68.4436,15.0321
0.204291,0.4,0.400646,0.0317293,0.03168,68.4327,15.0356
0.204341,0.4,0.400646,0.0317293,0.03168,68.4219,15.039
0.204391,0.4,0.400646,0.0317293,0.03168,68.4111,15.0424
0.204441,0.4,0.400646,0.0317293,0.03168,68.4003,15.0458
0.204491,0.4,0.400646,0.0317293,0.03168,68.3894,15.0493
0.204541,0.4,0.400646,0.0317293,0.03168,68.3786,15.0527
0.204591,0.4,0.400646,0.0317293,0.03168,68.3678,15.0561
0.204641,0.4,0.400645,0.0317293,0.03168,68.357,15.0595
0.204691,0.4,0.400645,0.0317292,0.03168,68.3462,15.0629
0.204741,0.4,0.400645,0.0317293,0.03168,68.3353,15.0663
0.204791,0.4,0.400646,0.0317293,0.03168,68.3245,15.0698
0.204841,0.4,0.400646,0.0317293,0.03168,68.3137,15.0732
0.204891,0.4,0.400646,0.0317293,0.03168,68.3029,15.0766
0.204941,0.4,0.400646,0.0317293,0.03168,68.2921,15.08
0.204991,0.4,0.400646,0.0317293,0.03168,68.2813,15.0834
0.205041,0.4,0.400646,0.0317293,0.03168,68.2705,15.0868
0.205091,0.4,0.400646,0.0317293,0.03168,68.2597,15.0902
0.205141,0.4,0.400646,0.0317293,0.03168,68.2489,15.0937
0.205191,0.4,0.400645,0.0317293,0.03168,68.2381,15.0971
0.205241,0.4,0.400645,0.0317292,0.03168,68.2273,15.1005
0.205291,0.4,0.400645,0.0317292,0.03168,68.2165,15.1039
0.205341,0.4,0.400645,0.0317292,0.03168,68.2057,15.1073
0.205391,0.4,0.400645,0.0317292,0.03168,68.195,15.1107
0.205441,0.4,0.400645,0.0317292,0.03168,68.1842,15.1141
0.205491,0.4,0.400644,0.0317292,0.03168,68.1734,15.1175
0.205541,0.4,0.400644,0.0317291,0.03168,68.1626,15.1209
0.205591,0.4,0.400644,0.0317291,0.03168,68.1519,15.1244
0.205641,0.4,0.400644,0.0317291,0.03168,68.1411,15.1278
0.205691,0.4,0.400644,0.0317291,0.03168,68.1304,15.1312
0.205741,0.4,0.400644,0.0317291,0.03168,68.1196,15.1346
0.205791,0.4,0.400644,0.0317291,0.03168,68.1089,15.138
0.205841,0.4,0.400644,0.0317291,0.03168,68.0981,15.1414
0.205891,0.4,0.400643,0.0317291,0.03168,68.0873,15.1448
0.205941,0.4,0.400643,0.0317291,0.03168,68.0766,15.1482
0.205991,0.4,0.400643,0.0317291,0.03168,68.0658,15.1516
0.206041,0.4,0.400643,0.0317291,0.03168,68.0551,15.155
0.206091,0.4,0.400643,0.0317291,0.03168,68.0443,15.1584
0.206141,0.4,0.400643,0.0317291,0.03168,68.0336,15.1618
0.206191,0.4,0.400643,0.031729,0.03168,68.0228,15.1652
0.206241,0.4,0.400643,0.031729,0.03168,68.012,15.1686
0.206291,0.4,0.400643,0.031729,0.03168,68.0013,15.172
0.206341,0.4,0.400642,0.031729,0.03168,67.9905,15.1754
0.206391,0.4,0.400642,0.031729,0.03168,67.9798,15.1788
0.206441,0.4,0.400642,0.031729,0.03168,67.969,15.1822
0.206491,0.4,0.400642,0.031729,0.03168,67.9583,15.1856
0.206541,0.4,0.400642,0.031729,0.03168,67.9475,15.189
0.206591,0.4,0.400642,0.031729,0.03168,67.9367,15.1924
0.206641,0.4,0.400642,0.031729,0.03168,67.926,15.1958
0.206691,0.4,0.400642,0.031729,0.03168,67.9152,15.1992
0.206741,0.4,0.400642,0.031729,0.03168,67.9045,15.2026
0.206791,0.4,0.400642,0.031729,0.03168,67.8937,15.206
0.206841,0.4,0.400642,0.031729,0.03168,67.8829,15.2094
0.206891,0.4,0.400642,0.031729,0.03168,67.8722,15.2128
0.206941,0.4,0.400642,0.031729,0.03168,67.8614,15.2162
0.206991,0.4,0.400642,0.031729,0.03168,67.8507,15.2196
0.207041,0.4,0.400642,0.031729,0.03168,67.8399,15.2229
0.207091,0.4,0.400642,0.031729,0.03168,67.8292,15.2263
0.207141,0.4,0.400642,0.031729,0.03168,67.8184,15.2297
0.207191,0.4,0.400642,0.031729,0.03168,67.8076,15.2331
0.207241,0.4,0.400641,0.031729,0.03168,67.7969,15.2365
0.207291,0.4,0.400641,0.0317289,0.03168,67.7861,15.2399
0.207341,0.4,0.400641,0.031729,0.03168,67.7754,15.2433
0.207391,0.4,0.400641,0.031729,0.03168,67.7646,15.2467
0.207441,0.4,0.400642,0.031729,0.03168,67.7539,15.2501
0.207491,0.4,0.400642,0.031729,0.03168,67.7431,15.2534
0.207541,0.4,0.400642,0.031729,0.03168,67.7323,15.2568
0.207591,0.4,0.400642,0.031729,0.03168,67.7216,15.2602
0.207641,0.4,0.400642,0.031729,0.03168,67.7108,15.2636
0.207691,0.4,0.400642,0.031729,0.03168,67.7001,15.267
0.207741,0.4,0.400642,0.031729,0.03168,67.6893,15.2704
0.207791,0.4,0.400642,0.031729,0.03168,67.6786,15.2738
0.207841,0.4,0.400642,0.031729,0.03168,67.6678,15.2771
0.207891,0.4,0.400642,0.031729,0.03168,67.657,15.2805
0.207941,0.4,0.400642,0.031729,0.03168,67.6463,15.2839
0.207991,0.4,0.400642,0.031729,0.03168,67.6355,15.2873
0.208041,0.4,0.400642,0.031729,0.03168,67.6248,15.2907
0.208091,0.4,0.400642,0.031729,0.03168,67.614,15.2941
0.208141,0.4,0.400641,0.031729,0.03168,67.6033,15.2974
0.208191,0.4,0.400641,0.031729,0.03168,67.5925,15.3008
0.208241,0.4,0.400641,0.031729,0.03168,67.5817,15.3042
0.208291,0.4,0.400642,0.031729,0.03168,67.571,15.3076
0.208341,0.4,0.400642,0.031729,0.03168,67.5602,15.311
0.208391,0.4,0.400642,0.031729,0.03168,67.5495,15.3143
0.208441,0.4,0.400642,0.031729,0.03168,67.5387,15.3177
0.208491,0.4,0.400642,0.031729,0.03168,67.528,15.3211
0.208541,0.4,0.400642,0.031729,0.03168,67.5172,15.3245
0.208591,0.4,0.400642,0.031729,0.03168,67.5064,15.3278
0.208641,0.4,0.400642,0.031729,0.03168,67.4957,15.3312
0.208691,0.4,0.400642,0.031729,0.03168,67.4849,15.3346
0.208741,0.4,0.400642,0.031729,0.03168,67.4742,15.338
0.208791,0.4,0.400642,0.031729,0.03168,67.4634,15.3413
0.208841,0.4,0.400642,0.031729,0.03168,67.4527,15.3447
0.208891,0.4,0.400642,0.031729,0.03168,67.4419,15.3481
0.208941,0.4,0.400642,0.031729,0.03168,67.4311,15.3515
0.208991,0.4,0.400642,0.031729,0.03168,67.4204,15.3548
0.209041,0.4,0.400641,0.031729,0.03168,67.4096,15.3582
0.209091,0.4,0.400641,0.031729,0.03168,67.3989,15.3616
